place_feature_id,road_feature_id,road_surface,road_length_in_place_km,road_length_total_km,road_length_share_of_road
175201,6064291,sealed,0.040808905341482474,0.0658779146979023,0.6194626154853369
175201,6064562,sealed,0.3336382890125201,0.3339434713064602,0.9990861258860784
175201,6064584,sealed,0.04622068886797106,0.0767013549266864,0.6026058980594315
175201,6064585,sealed,0.04082620360749085,0.0840436836596147,0.4857736099816976
175201,7741010,sealed,2.649104654032387,6.009309461130484,0.44083345535246105
175201,7741071,sealed,3.6863324489512044,3.6862649650734656,1.0000183068440218
175201,7741582,sealed,0.20607821195609982,0.5825017234760156,0.35378129136914915
175201,7742023,sealed,0.47505423559759913,0.4750292009794738,1.0000527012193643
175201,7742024,sealed,1.0049686065373309,1.0049869611427542,0.9999817364740708
175201,7742025,sealed,0.5966173047000252,1.0146527600881077,0.58800146036977
175201,7742026,sealed,0.05019150765330352,0.4722367271705212,0.10628463388274274
175201,7742027,sealed,0.2569135468695492,0.2569614195212821,0.9998136971230075
175201,7742040,sealed,0.43200955114536627,0.431914835833571,1.0002192916379278
175201,7742396,sealed,0.0006820537626559448,0.3872485531262858,0.001761281629459103
175201,7742398,sealed,0.1846005827383873,0.1845625146885534,1.0002062610053735
175201,7742420,sealed,0.25232866956430744,0.2523527806238158,0.9999044549481534
175201,7742421,sealed,0.27003597139245605,0.2701137920875369,0.9997118966251985
175201,7742422,sealed,0.18249215858662146,0.1824976044386272,0.9999701593233374
175201,7742423,sealed,0.18092151752044375,0.1809863530857662,0.9996417654468582
175201,7742424,metalled,0.2783474453650912,0.2782456948513748,1.0003656858510273
175201,7742812,sealed,0.48224876940047956,0.4822245863849339,1.0000501488647167
175201,7742863,sealed,0.1408496016121947,0.1407855361604871,1.0004550570566748
175201,7742864,sealed,0.13569522811925547,0.1357270134255584,0.999765814442529
175201,8325217,sealed,0.5723119012608623,1.662886190116525,0.34416781176152417
175201,8325551,sealed,0.8210633261132502,1.1241173080609017,0.7304071561086284
175201,8325552,sealed,0.1361840691620253,1.0897559781047912,0.12496748987682985
175201,8326472,sealed,0.4501768463958138,0.4512110662169092,0.9977079023576114
175201,8326474,sealed,0.29192384808284066,0.2924760174091065,0.9981120868262731
175201,8328182,sealed,0.3789705816582316,0.3789703670689395,1.0000005662429328
175201,8328183,sealed,0.3082528876872625,0.3082177334797734,1.0001140564077615
175201,8328184,sealed,0.2713481411120536,0.2713387184253654,1.0000347266573044
175201,8328186,sealed,0.2255459190907626,0.2261203748498826,0.9974595135024813
175201,8328187,sealed,0.3263589241008876,0.3263240356303308,1.0001069135789813
175301,3258191,sealed,0.11222958803529572,0.4565278198149569,0.24583296606280294
175301,3314496,sealed,0.0986626798639023,0.0986501270492139,1.0001272458035673
175301,3314498,sealed,0.08516050223689264,0.0851876846276903,0.9996809117313558
175301,3314499,sealed,0.10777605243917567,0.1078139235993144,0.9996487359065098
175301,3314500,sealed,0.6384031172133787,0.6383433703024407,1.0000935968222082
175301,3314501,sealed,0.10462094689960398,0.1051542963275231,0.9949279349817729
175301,3314585,sealed,0.061062827011267196,0.0610569970318118,1.0000954842153857
175301,3314587,sealed,0.00023725977877962472,0.0859807039131323,0.0027594537841808334
175301,3314589,sealed,0.08516474734288884,0.0852548966391968,0.9989425909846624
175301,3314590,sealed,0.037483007486906486,0.0374625805730341,1.0005452617934998
175301,6064274,sealed,0.5316793422256896,0.5316034822150566,1.0001427003644086
175301,6064542,sealed,0.3706095394492487,0.3706400490035572,0.9999176841402042
175301,6064543,sealed,0.1069669696163622,0.1069217857335445,1.0004225881798336
175301,6064544,sealed,0.17428892397741597,0.1743542485240609,0.9996253343569319
175301,6064590,sealed,0.10031619508561038,0.1002844468156557,1.0003165821915838
175301,6082180,sealed,3.875795305527267e-06,0.1674259454297016,2.3149311151147875e-05
175301,7741072,sealed,1.1498257658758135,2.2041224384578606,0.521670550516378
175301,7741073,sealed,0.9292494452065085,2.1175341147303635,0.43883564318624196
175301,7741583,sealed,0.7598212545975219,0.9164368776836695,0.8291037529153128
175301,7741584,sealed,0.10568858825378989,0.5112105211997563,0.20674180962815497
175301,7742041,sealed,0.29225694301103305,0.2923266572285947,0.9997615194651677
175301,7742043,sealed,0.5580791439296995,0.558104475298248,0.9999546117802854
175301,7742044,sealed,0.5899156292872106,0.5898822131413907,1.0000566488445923
175301,7742400,sealed,0.17953693879735513,0.1794955557405132,1.0002305519859318
175301,7742402,sealed,0.2560353198492838,0.2559349498932926,1.000392169791711
175301,7742427,sealed,0.24089959061493432,0.2408957031314168,1.0000161376208334
175301,7742813,sealed,0.1026573672941631,0.1027674727822017,0.9989285959354868
175301,7742834,sealed,0.08493398960215048,0.0859759967778467,0.9878802547833361
175301,7742835,sealed,0.03956063660661572,0.039487227571975,1.0018590577043403
175301,7742836,sealed,0.056685127583783364,0.0567251071415828,0.999295205248363
175301,7742865,sealed,0.1090830690189839,0.1104399586566489,0.9877137799201511
175301,7742866,sealed,0.10180544879384387,0.1018004874439561,1.0000487360130814
