geometry_id,layer_type,point1_latitude,point1_longitude,scatter_radius,heatmap_weight,scatter_fill_color_hex,crash_severity,crash_severity_code,crash_year,fatal_count,serious_injury_count,minor_injury_count,pedestrian,bicycle,motorcycle,speed_limit,tooltip_html
crash_21910,scatter,-37.820487,175.283668,25,2.0,#b5367aee,Minor Crash,2,2008,0,0,2,,0,0,60,<div><strong>Minor Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 60 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 2</span></div>
crash_21911,scatter,-37.730626,175.273835,25,2.0,#b5367aee,Minor Crash,2,2008,0,0,1,,0,0,50,<div><strong>Minor Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 1</span></div>
crash_21912,scatter,-37.789229,175.277947,25,1.0,#51127cee,Non-Injury Crash,1,2005,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2005</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_21913,scatter,-37.777547,175.274375,25,1.0,#51127cee,Non-Injury Crash,1,2007,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2007</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_21914,scatter,-37.808135,175.280288,25,1.0,#51127cee,Non-Injury Crash,1,2007,0,0,0,,0,0,60,<div><strong>Non-Injury Crash</strong><br><span>Year: 2007</span><br><span>Speed limit: 60 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_21915,scatter,-37.785635,175.279767,25,1.0,#51127cee,Non-Injury Crash,1,2007,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2007</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_21916,scatter,-37.804142,175.255054,25,1.0,#51127cee,Non-Injury Crash,1,2006,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2006</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_21917,scatter,-37.793736,175.296436,25,1.0,#51127cee,Non-Injury Crash,1,2007,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2007</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_21918,scatter,-37.780701,175.272519,25,2.0,#b5367aee,Minor Crash,2,2008,0,0,1,,0,0,50,<div><strong>Minor Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 1</span></div>
crash_21919,scatter,-37.776835,175.299001,25,1.0,#51127cee,Non-Injury Crash,1,2007,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2007</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_21920,scatter,-37.771282,175.271209,25,1.0,#51127cee,Non-Injury Crash,1,2006,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2006</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_21921,scatter,-37.78179,175.251025,25,2.0,#b5367aee,Minor Crash,2,2008,0,0,1,,0,0,60,<div><strong>Minor Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 60 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 1</span></div>
crash_21922,scatter,-37.780569,175.249376,25,1.0,#51127cee,Non-Injury Crash,1,2007,0,0,0,,0,0,60,<div><strong>Non-Injury Crash</strong><br><span>Year: 2007</span><br><span>Speed limit: 60 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_21923,scatter,-37.786129,175.278919,25,2.0,#b5367aee,Minor Crash,2,2006,0,0,1,1,0,0,50,<div><strong>Minor Crash</strong><br><span>Year: 2006</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 1</span></div>
crash_21924,scatter,-37.751897,175.240222,25,1.0,#51127cee,Non-Injury Crash,1,2007,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2007</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_21925,scatter,-37.786898,175.266112,25,1.0,#51127cee,Non-Injury Crash,1,2008,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_21926,scatter,-37.803959,175.254299,25,2.0,#b5367aee,Minor Crash,2,2006,0,0,1,,0,0,50,<div><strong>Minor Crash</strong><br><span>Year: 2006</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 1</span></div>
crash_21927,scatter,-37.786682,175.280571,25,1.0,#51127cee,Non-Injury Crash,1,2007,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2007</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_21928,scatter,-37.836167,175.30124,25,1.0,#51127cee,Non-Injury Crash,1,2006,0,0,0,,0,0,100,<div><strong>Non-Injury Crash</strong><br><span>Year: 2006</span><br><span>Speed limit: 100 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_21929,scatter,-37.786714,175.272874,25,1.0,#51127cee,Non-Injury Crash,1,2007,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2007</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_21930,scatter,-37.797866,175.303719,25,1.0,#51127cee,Non-Injury Crash,1,2007,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2007</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_21931,scatter,-37.752284,175.267098,25,1.0,#51127cee,Non-Injury Crash,1,2007,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2007</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_21932,scatter,-37.783078,175.279177,25,1.0,#51127cee,Non-Injury Crash,1,2008,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_21933,scatter,-37.798255,175.286526,25,1.0,#51127cee,Non-Injury Crash,1,2008,0,0,0,,0,0,80,<div><strong>Non-Injury Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 80 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_21934,scatter,-37.779243,175.27244,25,1.0,#51127cee,Non-Injury Crash,1,2008,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_21935,scatter,-37.788975,175.28272,25,1.0,#51127cee,Non-Injury Crash,1,2008,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_21936,scatter,-37.741763,175.256087,25,1.0,#51127cee,Non-Injury Crash,1,2007,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2007</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_21937,scatter,-37.789931,175.283612,25,1.0,#51127cee,Non-Injury Crash,1,2007,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2007</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_21938,scatter,-37.795448,175.294139,25,1.0,#51127cee,Non-Injury Crash,1,2008,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_21939,scatter,-37.78018,175.298447,25,1.0,#51127cee,Non-Injury Crash,1,2007,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2007</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_21940,scatter,-37.765591,175.220895,25,1.0,#51127cee,Non-Injury Crash,1,2007,0,0,0,,0,0,80,<div><strong>Non-Injury Crash</strong><br><span>Year: 2007</span><br><span>Speed limit: 80 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_21941,scatter,-37.743131,175.228712,25,1.0,#51127cee,Non-Injury Crash,1,2008,0,0,0,,0,0,60,<div><strong>Non-Injury Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 60 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_21942,scatter,-37.772706,175.293538,25,1.0,#51127cee,Non-Injury Crash,1,2008,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_21943,scatter,-37.75162,175.255229,25,2.0,#b5367aee,Minor Crash,2,2009,0,0,3,,0,0,50,<div><strong>Minor Crash</strong><br><span>Year: 2009</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 3</span></div>
crash_21944,scatter,-37.77401,175.24031,25,1.0,#51127cee,Non-Injury Crash,1,2007,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2007</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_21945,scatter,-37.790313,175.271758,25,1.0,#51127cee,Non-Injury Crash,1,2005,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2005</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_21946,scatter,-37.78908,175.284744,25,1.0,#51127cee,Non-Injury Crash,1,2007,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2007</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_21947,scatter,-37.79043,175.249686,25,2.0,#b5367aee,Minor Crash,2,2008,0,0,2,,0,0,50,<div><strong>Minor Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 2</span></div>
crash_21948,scatter,-37.797091,175.286615,25,1.0,#51127cee,Non-Injury Crash,1,2008,0,0,0,,0,0,80,<div><strong>Non-Injury Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 80 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_21949,scatter,-37.781475,175.277709,25,1.0,#51127cee,Non-Injury Crash,1,2008,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_21950,scatter,-37.799554,175.296628,25,1.0,#51127cee,Non-Injury Crash,1,2007,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2007</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_21951,scatter,-37.784937,175.321019,25,1.0,#51127cee,Non-Injury Crash,1,2007,0,0,0,,0,0,70,<div><strong>Non-Injury Crash</strong><br><span>Year: 2007</span><br><span>Speed limit: 70 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_21952,scatter,-37.78175,175.315821,25,1.0,#51127cee,Non-Injury Crash,1,2007,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2007</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_21953,scatter,-37.79507,175.256357,25,1.0,#51127cee,Non-Injury Crash,1,2007,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2007</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_21954,scatter,-37.787901,175.275794,25,2.0,#b5367aee,Minor Crash,2,2008,0,0,1,,0,0,50,<div><strong>Minor Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 1</span></div>
crash_21955,scatter,-37.768398,175.261903,25,1.0,#51127cee,Non-Injury Crash,1,2008,0,0,0,,0,0,60,<div><strong>Non-Injury Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 60 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_21956,scatter,-37.790669,175.291527,25,1.0,#51127cee,Non-Injury Crash,1,2007,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2007</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_21957,scatter,-37.78536,175.279509,25,2.0,#b5367aee,Minor Crash,2,2009,0,0,1,1,0,0,50,<div><strong>Minor Crash</strong><br><span>Year: 2009</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 1</span></div>
crash_21958,scatter,-37.772601,175.29341,25,1.0,#51127cee,Non-Injury Crash,1,2007,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2007</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_21959,scatter,-37.768424,175.294995,25,2.0,#b5367aee,Minor Crash,2,2008,0,0,1,1,0,0,50,<div><strong>Minor Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 1</span></div>
crash_21960,scatter,-37.783606,175.314483,25,1.0,#51127cee,Non-Injury Crash,1,2007,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2007</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_21961,scatter,-37.772456,175.269224,25,4.0,#fb8861ee,Serious Crash,3,2008,0,2,0,,0,0,50,<div><strong>Serious Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 2 | Minor: 0</span></div>
crash_21962,scatter,-37.778865,175.258827,25,2.0,#b5367aee,Minor Crash,2,2006,0,0,1,,0,0,50,<div><strong>Minor Crash</strong><br><span>Year: 2006</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 1</span></div>
crash_21963,scatter,-37.787365,175.276482,25,1.0,#51127cee,Non-Injury Crash,1,2007,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2007</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_21964,scatter,-37.751929,175.278993,25,1.0,#51127cee,Non-Injury Crash,1,2005,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2005</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_21965,scatter,-37.807444,175.286185,25,1.0,#51127cee,Non-Injury Crash,1,2008,0,0,0,,0,0,60,<div><strong>Non-Injury Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 60 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_21966,scatter,-37.797605,175.29491,25,1.0,#51127cee,Non-Injury Crash,1,2007,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2007</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_21967,scatter,-37.78018,175.298447,25,2.0,#b5367aee,Minor Crash,2,2008,0,0,1,,0,0,50,<div><strong>Minor Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 1</span></div>
crash_21968,scatter,-37.807444,175.286185,25,1.0,#51127cee,Non-Injury Crash,1,2005,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2005</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_21969,scatter,-37.760942,175.276591,25,2.0,#b5367aee,Minor Crash,2,2008,0,0,1,,1,0,50,<div><strong>Minor Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 1</span></div>
crash_21970,scatter,-37.801957,175.323414,25,1.0,#51127cee,Non-Injury Crash,1,2005,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2005</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_21971,scatter,-37.795336,175.246667,25,2.0,#b5367aee,Minor Crash,2,2008,0,0,1,1,0,0,30,<div><strong>Minor Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 30 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 1</span></div>
crash_21972,scatter,-37.78025,175.258517,25,2.0,#b5367aee,Minor Crash,2,2008,0,0,1,,0,1,50,<div><strong>Minor Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 1</span></div>
crash_21973,scatter,-37.826163,175.295794,25,1.0,#51127cee,Non-Injury Crash,1,2008,0,0,0,,0,0,70,<div><strong>Non-Injury Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 70 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_21974,scatter,-37.75772,175.246311,25,1.0,#51127cee,Non-Injury Crash,1,2008,0,0,0,,0,0,60,<div><strong>Non-Injury Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 60 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_21975,scatter,-37.78588,175.309717,25,1.0,#51127cee,Non-Injury Crash,1,2008,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_21976,scatter,-37.808135,175.280288,25,1.0,#51127cee,Non-Injury Crash,1,2005,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2005</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_21977,scatter,-37.79509,175.25579,25,1.0,#51127cee,Non-Injury Crash,1,2007,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2007</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_21978,scatter,-37.778354,175.272731,25,1.0,#51127cee,Non-Injury Crash,1,2008,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_21979,scatter,-37.775801,175.279896,25,1.0,#51127cee,Non-Injury Crash,1,2007,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2007</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_21980,scatter,-37.787346,175.281205,25,1.0,#51127cee,Non-Injury Crash,1,2007,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2007</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_21981,scatter,-37.798936,175.295996,25,1.0,#51127cee,Non-Injury Crash,1,2007,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2007</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_21982,scatter,-37.788182,175.267775,25,2.0,#b5367aee,Minor Crash,2,2008,0,0,1,,1,0,50,<div><strong>Minor Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 1</span></div>
crash_21983,scatter,-37.790067,175.270966,25,1.0,#51127cee,Non-Injury Crash,1,2007,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2007</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_21984,scatter,-37.725393,175.223188,25,1.0,#51127cee,Non-Injury Crash,1,2007,0,0,0,,0,0,80,<div><strong>Non-Injury Crash</strong><br><span>Year: 2007</span><br><span>Speed limit: 80 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_21985,scatter,-37.752457,175.270747,25,2.0,#b5367aee,Minor Crash,2,2008,0,0,1,,0,0,50,<div><strong>Minor Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 1</span></div>
crash_21986,scatter,-37.797945,175.280656,25,2.0,#b5367aee,Minor Crash,2,2008,0,0,1,,0,0,50,<div><strong>Minor Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 1</span></div>
crash_21987,scatter,-37.761261,175.249642,25,1.0,#51127cee,Non-Injury Crash,1,2007,0,0,0,,0,0,60,<div><strong>Non-Injury Crash</strong><br><span>Year: 2007</span><br><span>Speed limit: 60 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_21988,scatter,-37.75149,175.280693,25,1.0,#51127cee,Non-Injury Crash,1,2007,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2007</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_21989,scatter,-37.793648,175.285702,25,1.0,#51127cee,Non-Injury Crash,1,2006,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2006</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_21990,scatter,-37.778431,175.272938,25,1.0,#51127cee,Non-Injury Crash,1,2008,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_21991,scatter,-37.797146,175.231118,25,4.0,#fb8861ee,Serious Crash,3,2008,0,1,0,,0,0,100,<div><strong>Serious Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 100 km/h</span><br><span>Fatal: 0 | Serious: 1 | Minor: 0</span></div>
crash_21992,scatter,-37.822506,175.288319,25,1.0,#51127cee,Non-Injury Crash,1,2007,0,0,0,,0,0,60,<div><strong>Non-Injury Crash</strong><br><span>Year: 2007</span><br><span>Speed limit: 60 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_21993,scatter,-37.743658,175.25737,25,1.0,#51127cee,Non-Injury Crash,1,2008,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_21994,scatter,-37.817035,175.282323,25,1.0,#51127cee,Non-Injury Crash,1,2006,0,0,0,,0,0,60,<div><strong>Non-Injury Crash</strong><br><span>Year: 2006</span><br><span>Speed limit: 60 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_21995,scatter,-37.750279,175.237166,25,1.0,#51127cee,Non-Injury Crash,1,2007,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2007</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_21996,scatter,-37.785871,175.264695,25,2.0,#b5367aee,Minor Crash,2,2008,0,0,1,,0,0,50,<div><strong>Minor Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 1</span></div>
crash_21997,scatter,-37.790455,175.292315,25,2.0,#b5367aee,Minor Crash,2,2006,0,0,1,,0,0,50,<div><strong>Minor Crash</strong><br><span>Year: 2006</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 1</span></div>
crash_21998,scatter,-37.786961,175.239736,25,1.0,#51127cee,Non-Injury Crash,1,2008,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_21999,scatter,-37.808269,175.280349,25,2.0,#b5367aee,Minor Crash,2,2008,0,0,1,,0,0,60,<div><strong>Minor Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 60 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 1</span></div>
crash_24000,scatter,-37.784349,175.265625,25,1.0,#51127cee,Non-Injury Crash,1,2007,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2007</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_24001,scatter,-37.781394,175.271166,25,1.0,#51127cee,Non-Injury Crash,1,2008,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_24002,scatter,-37.778414,175.27288,25,1.0,#51127cee,Non-Injury Crash,1,2008,0,0,0,,0,0,60,<div><strong>Non-Injury Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 60 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_24003,scatter,-37.79354,175.286165,25,1.0,#51127cee,Non-Injury Crash,1,2007,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2007</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_24004,scatter,-37.792268,175.25257,25,1.0,#51127cee,Non-Injury Crash,1,2008,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_24005,scatter,-37.792909,175.301896,25,1.0,#51127cee,Non-Injury Crash,1,2007,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2007</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
