geometry_id,layer_type,origin_geometry_id,origin_sa2_code,origin_sa2_name,origin_sa2_reference_name,destination_geometry_id,destination_sa2_code,destination_sa2_name,destination_sa2_reference_name,point1_latitude,point1_longitude,point2_latitude,point2_longitude,people_count,people_count_rank,arc_line_width_m,arc_opacity,arc_count_band,arc_count_band_sort_order,arc_source_color_value,arc_target_color_value,arc_base_color_hex,arc_source_color_rgba,arc_target_color_rgba,count_2023_work_at_home,count_2023_drive_a_private_car_truck_or_van,count_2023_drive_a_company_car_truck_or_van,count_2023_passenger_in_a_car_truck_van_or_company_bus,count_2023_public_bus,count_2023_train,count_2023_bicycle,count_2023_walk_or_jog,count_2023_ferry,count_2023_other,count_2023_total_stated,origin_has_geometry,destination_has_geometry,has_origin_point,has_destination_point,has_both_points,is_same_sa2,arc_is_valid,tooltip_html
sa2_od_181000__179001,arc,sa2_181000,181000,Resthill,Resthill,sa2_179001,179001,Kirikiriroa,Kirikiriroa,-37.82572526590094,175.2873740807168,-37.78104233118879,175.27616726213907,30,591,192,0.423,Medium (25-51),2,30,30,#fffbc1ff,"rgba(255, 248, 199, 0.305)","rgba(255, 251, 193, 0.423)",,24,,,,,,,,,30,True,True,True,True,True,False,True,<div><span>Origin SA2: Resthill (181000)</span><br><span>Destination SA2: Kirikiriroa (179001)</span><br><span>People count: 30</span></div>
sa2_od_181101__179700,arc,sa2_181101,181101,Fitzroy (Hamilton City),Fitzroy (Hamilton City),sa2_179700,179700,Hamilton East Village,Hamilton East Village,-37.81785447884041,175.30086295024012,-37.79028168041858,175.29324652550554,30,592,192,0.423,Medium (25-51),2,30,30,#fffbc1ff,"rgba(255, 248, 199, 0.305)","rgba(255, 251, 193, 0.423)",,24,,,,,,,,,30,True,True,True,True,True,False,True,<div><span>Origin SA2: Fitzroy (Hamilton City) (181101)</span><br><span>Destination SA2: Hamilton East Village (179700)</span><br><span>People count: 30</span></div>
sa2_od_181700__176301,arc,sa2_181700,181700,Lake Ngaroto,Lake Ngaroto,sa2_176301,176301,Te Rapa South,Te Rapa South,-37.93012136993047,175.24269594966333,-37.75883079239065,175.23971391369508,30,593,192,0.423,Medium (25-51),2,30,30,#fffbc1ff,"rgba(255, 248, 199, 0.305)","rgba(255, 251, 193, 0.423)",,18,9,,,,,,,,30,True,True,True,True,True,False,True,<div><span>Origin SA2: Lake Ngaroto (181700)</span><br><span>Destination SA2: Te Rapa South (176301)</span><br><span>People count: 30</span></div>
sa2_od_181900__178901,arc,sa2_181900,181900,Pirongia,Pirongia,sa2_178901,178901,Frankton Junction,Frankton Junction,-37.99437359225526,175.204669612525,-37.79592696152542,175.26300437719928,30,594,192,0.423,Medium (25-51),2,30,30,#fffbc1ff,"rgba(255, 248, 199, 0.305)","rgba(255, 251, 193, 0.423)",,18,12,,,,,,,,30,True,True,True,True,True,False,True,<div><span>Origin SA2: Pirongia (181900)</span><br><span>Destination SA2: Frankton Junction (178901)</span><br><span>People count: 30</span></div>
sa2_od_182500__179001,arc,sa2_182500,182500,Karapiro,Karapiro,sa2_179001,179001,Kirikiriroa,Kirikiriroa,-37.87109017229256,175.5689520277979,-37.78104233118879,175.27616726213907,30,595,192,0.423,Medium (25-51),2,30,30,#fffbc1ff,"rgba(255, 248, 199, 0.305)","rgba(255, 251, 193, 0.423)",,24,9,,,,,,,,30,True,True,True,True,True,False,True,<div><span>Origin SA2: Karapiro (182500)</span><br><span>Destination SA2: Kirikiriroa (179001)</span><br><span>People count: 30</span></div>
sa2_od_182500__179502,arc,sa2_182500,182500,Karapiro,Karapiro,sa2_179502,179502,Hamilton Lake South,Hamilton Lake South,-37.87109017229256,175.5689520277979,-37.803065450668925,175.2764442885721,30,596,192,0.423,Medium (25-51),2,30,30,#fffbc1ff,"rgba(255, 248, 199, 0.305)","rgba(255, 251, 193, 0.423)",,27,,,,,,,,,30,True,True,True,True,True,False,True,<div><span>Origin SA2: Karapiro (182500)</span><br><span>Destination SA2: Hamilton Lake South (179502)</span><br><span>People count: 30</span></div>
sa2_od_182700__175201,arc,sa2_182700,182700,Cambridge West,Cambridge West,sa2_175201,175201,Te Rapa North,Te Rapa North,-37.88700603214686,175.45779922642012,-37.730733787542825,175.21943573839124,30,597,192,0.423,Medium (25-51),2,30,30,#fffbc1ff,"rgba(255, 248, 199, 0.305)","rgba(255, 251, 193, 0.423)",,12,18,,,,,,,,30,True,True,True,True,True,False,True,<div><span>Origin SA2: Cambridge West (182700)</span><br><span>Destination SA2: Te Rapa North (175201)</span><br><span>People count: 30</span></div>
sa2_od_182900__178901,arc,sa2_182900,182900,Cambridge Park-River Garden,Cambridge Park-River Garden,sa2_178901,178901,Frankton Junction,Frankton Junction,-37.90135657946397,175.44969248227366,-37.79592696152542,175.26300437719928,30,598,192,0.423,Medium (25-51),2,30,30,#fffbc1ff,"rgba(255, 248, 199, 0.305)","rgba(255, 251, 193, 0.423)",,15,12,,,,,,,,30,True,True,True,True,True,False,True,<div><span>Origin SA2: Cambridge Park-River Garden (182900)</span><br><span>Destination SA2: Frankton Junction (178901)</span><br><span>People count: 30</span></div>
sa2_od_183401__179401,arc,sa2_183401,183401,Te Awamutu West,Te Awamutu West,sa2_179401,179401,Hamilton Central,Hamilton Central,-38.0080358148445,175.30289462338433,-37.78937741033796,175.28276636339749,30,599,192,0.423,Medium (25-51),2,30,30,#fffbc1ff,"rgba(255, 248, 199, 0.305)","rgba(255, 251, 193, 0.423)",,24,,,,,,,,,30,True,True,True,True,True,False,True,<div><span>Origin SA2: Te Awamutu West (183401)</span><br><span>Destination SA2: Hamilton Central (179401)</span><br><span>People count: 30</span></div>
sa2_od_184300__178901,arc,sa2_184300,184300,Fraser Street,Fraser Street,sa2_178901,178901,Frankton Junction,Frankton Junction,-38.02172340780294,175.32426247074488,-37.79592696152542,175.26300437719928,30,600,192,0.423,Medium (25-51),2,30,30,#fffbc1ff,"rgba(255, 248, 199, 0.305)","rgba(255, 251, 193, 0.423)",,18,12,,,,,,,,30,True,True,True,True,True,False,True,<div><span>Origin SA2: Fraser Street (184300)</span><br><span>Destination SA2: Frankton Junction (178901)</span><br><span>People count: 30</span></div>
sa2_od_184400__176301,arc,sa2_184400,184400,Sherwin Park,Sherwin Park,sa2_176301,176301,Te Rapa South,Te Rapa South,-38.01755352739025,175.33625299259657,-37.75883079239065,175.23971391369508,30,601,192,0.423,Medium (25-51),2,30,30,#fffbc1ff,"rgba(255, 248, 199, 0.305)","rgba(255, 251, 193, 0.423)",,18,12,,,,,,,,30,True,True,True,True,True,False,True,<div><span>Origin SA2: Sherwin Park (184400)</span><br><span>Destination SA2: Te Rapa South (176301)</span><br><span>People count: 30</span></div>
sa2_od_173000__179001,arc,sa2_173000,173000,Hamilton Park,Hamilton Park,sa2_179001,179001,Kirikiriroa,Kirikiriroa,-37.74850674578431,175.33891362754153,-37.78104233118879,175.27616726213907,27,602,182,0.406,Medium (25-51),2,27,27,#fffcc3ff,"rgba(255, 248, 200, 0.292)","rgba(255, 252, 195, 0.406)",,24,,,,,,,,,27,True,True,True,True,True,False,True,<div><span>Origin SA2: Hamilton Park (173000)</span><br><span>Destination SA2: Kirikiriroa (179001)</span><br><span>People count: 27</span></div>
sa2_od_173100__179202,arc,sa2_173100,173100,Eureka-Tauwhare,Eureka-Tauwhare,sa2_179202,179202,Ruakura,Ruakura,-37.73962167850011,175.43295979346792,-37.77785711805331,175.32118550208628,27,603,182,0.406,Medium (25-51),2,27,27,#fffcc3ff,"rgba(255, 248, 200, 0.292)","rgba(255, 252, 195, 0.406)",,21,,,,,,,,,27,True,True,True,True,True,False,True,<div><span>Origin SA2: Eureka-Tauwhare (173100)</span><br><span>Destination SA2: Ruakura (179202)</span><br><span>People count: 27</span></div>
sa2_od_173201__181200,arc,sa2_173201,173201,Tamahere North,Tamahere North,sa2_181200,181200,Riverlea,Riverlea,-37.80718566840952,175.358353779475,-37.80516291834676,175.3249033775805,27,604,182,0.406,Medium (25-51),2,27,27,#fffcc3ff,"rgba(255, 248, 200, 0.292)","rgba(255, 252, 195, 0.406)",,18,,,,,,,,,27,True,True,True,True,True,False,True,<div><span>Origin SA2: Tamahere North (173201)</span><br><span>Destination SA2: Riverlea (181200)</span><br><span>People count: 27</span></div>
sa2_od_173901__176301,arc,sa2_173901,173901,Morrinsville North,Morrinsville North,sa2_176301,176301,Te Rapa South,Te Rapa South,-37.64401408370012,175.5239741884288,-37.75883079239065,175.23971391369508,27,605,182,0.406,Medium (25-51),2,27,27,#fffcc3ff,"rgba(255, 248, 200, 0.292)","rgba(255, 252, 195, 0.406)",,18,,,,,,,,,27,True,True,True,True,True,False,True,<div><span>Origin SA2: Morrinsville North (173901)</span><br><span>Destination SA2: Te Rapa South (176301)</span><br><span>People count: 27</span></div>
sa2_od_173902__179001,arc,sa2_173902,173902,Morrinsville East,Morrinsville East,sa2_179001,179001,Kirikiriroa,Kirikiriroa,-37.6477416551609,175.53805006022458,-37.78104233118879,175.27616726213907,27,606,182,0.406,Medium (25-51),2,27,27,#fffcc3ff,"rgba(255, 248, 200, 0.292)","rgba(255, 252, 195, 0.406)",,24,,,,,,,,,27,True,True,True,True,True,False,True,<div><span>Origin SA2: Morrinsville East (173902)</span><br><span>Destination SA2: Kirikiriroa (179001)</span><br><span>People count: 27</span></div>
sa2_od_174001__179001,arc,sa2_174001,174001,Morrinsville West,Morrinsville West,sa2_179001,179001,Kirikiriroa,Kirikiriroa,-37.657368998261695,175.5176230053374,-37.78104233118879,175.27616726213907,27,607,182,0.406,Medium (25-51),2,27,27,#fffcc3ff,"rgba(255, 248, 200, 0.292)","rgba(255, 252, 195, 0.406)",,18,6,,,,,,,,27,True,True,True,True,True,False,True,<div><span>Origin SA2: Morrinsville West (174001)</span><br><span>Destination SA2: Kirikiriroa (179001)</span><br><span>People count: 27</span></div>
sa2_od_175302__176101,arc,sa2_175302,175302,Flagstaff North East,Flagstaff North East,sa2_176101,176101,Te Manatu,Te Manatu,-37.72195960199068,175.24753794281298,-37.72632025464198,175.28151309120796,27,608,182,0.406,Medium (25-51),2,27,27,#fffcc3ff,"rgba(255, 248, 200, 0.292)","rgba(255, 252, 195, 0.406)",,21,,,,,,,,,27,True,True,True,True,True,False,True,<div><span>Origin SA2: Flagstaff North East (175302)</span><br><span>Destination SA2: Te Manatu (176101)</span><br><span>People count: 27</span></div>
sa2_od_175501__179700,arc,sa2_175501,175501,Flagstaff South,Flagstaff South,sa2_179700,179700,Hamilton East Village,Hamilton East Village,-37.72965115507405,175.23987935415855,-37.79028168041858,175.29324652550554,27,609,182,0.406,Medium (25-51),2,27,27,#fffcc3ff,"rgba(255, 248, 200, 0.292)","rgba(255, 252, 195, 0.406)",,27,,,,,,,,,27,True,True,True,True,True,False,True,<div><span>Origin SA2: Flagstaff South (175501)</span><br><span>Destination SA2: Hamilton East Village (179700)</span><br><span>People count: 27</span></div>
sa2_od_175700__179502,arc,sa2_175700,175700,Pukete West,Pukete West,sa2_179502,179502,Hamilton Lake South,Hamilton Lake South,-37.7394204097837,175.23527032865633,-37.803065450668925,175.2764442885721,27,610,182,0.406,Medium (25-51),2,27,27,#fffcc3ff,"rgba(255, 248, 200, 0.292)","rgba(255, 252, 195, 0.406)",,27,,,,,,,,,27,True,True,True,True,True,False,True,<div><span>Origin SA2: Pukete West (175700)</span><br><span>Destination SA2: Hamilton Lake South (179502)</span><br><span>People count: 27</span></div>
sa2_od_175801__175601,arc,sa2_175801,175801,Flagstaff East,Flagstaff East,sa2_175601,175601,Rototuna North,Rototuna North,-37.73414088659899,175.2537018138003,-37.71693650743849,175.26425230716092,27,611,182,0.406,Medium (25-51),2,27,27,#fffcc3ff,"rgba(255, 248, 200, 0.292)","rgba(255, 252, 195, 0.406)",,21,,,,,,,,,27,True,True,True,True,True,False,True,<div><span>Origin SA2: Flagstaff East (175801)</span><br><span>Destination SA2: Rototuna North (175601)</span><br><span>People count: 27</span></div>
sa2_od_175801__176101,arc,sa2_175801,175801,Flagstaff East,Flagstaff East,sa2_176101,176101,Te Manatu,Te Manatu,-37.73414088659899,175.2537018138003,-37.72632025464198,175.28151309120796,27,612,182,0.406,Medium (25-51),2,27,27,#fffcc3ff,"rgba(255, 248, 200, 0.292)","rgba(255, 252, 195, 0.406)",,21,,,,,,,,,27,True,True,True,True,True,False,True,<div><span>Origin SA2: Flagstaff East (175801)</span><br><span>Destination SA2: Te Manatu (176101)</span><br><span>People count: 27</span></div>
sa2_od_175801__179700,arc,sa2_175801,175801,Flagstaff East,Flagstaff East,sa2_179700,179700,Hamilton East Village,Hamilton East Village,-37.73414088659899,175.2537018138003,-37.79028168041858,175.29324652550554,27,613,182,0.406,Medium (25-51),2,27,27,#fffcc3ff,"rgba(255, 248, 200, 0.292)","rgba(255, 252, 195, 0.406)",,24,,,,,,,,,27,True,True,True,True,True,False,True,<div><span>Origin SA2: Flagstaff East (175801)</span><br><span>Destination SA2: Hamilton East Village (179700)</span><br><span>People count: 27</span></div>
sa2_od_175901__179202,arc,sa2_175901,175901,Rototuna West,Rototuna West,sa2_179202,179202,Ruakura,Ruakura,-37.72718185885173,175.2620613631393,-37.77785711805331,175.32118550208628,27,614,182,0.406,Medium (25-51),2,27,27,#fffcc3ff,"rgba(255, 248, 200, 0.292)","rgba(255, 252, 195, 0.406)",,21,,,,,,,,,27,True,True,True,True,True,False,True,<div><span>Origin SA2: Rototuna West (175901)</span><br><span>Destination SA2: Ruakura (179202)</span><br><span>People count: 27</span></div>
sa2_od_176500__179202,arc,sa2_176500,176500,Saint Andrews East,Saint Andrews East,sa2_179202,179202,Ruakura,Ruakura,-37.75171614583245,175.2581129222292,-37.77785711805331,175.32118550208628,27,615,182,0.406,Medium (25-51),2,27,27,#fffcc3ff,"rgba(255, 248, 200, 0.292)","rgba(255, 252, 195, 0.406)",,21,,,,,,,,,27,True,True,True,True,True,False,True,<div><span>Origin SA2: Saint Andrews East (176500)</span><br><span>Destination SA2: Ruakura (179202)</span><br><span>People count: 27</span></div>
sa2_od_176900__179700,arc,sa2_176900,176900,Huntington,Huntington,sa2_179700,179700,Hamilton East Village,Hamilton East Village,-37.74374420259362,175.28372421206367,-37.79028168041858,175.29324652550554,27,616,182,0.406,Medium (25-51),2,27,27,#fffcc3ff,"rgba(255, 248, 200, 0.292)","rgba(255, 252, 195, 0.406)",,24,,,,,,,,,27,True,True,True,True,True,False,True,<div><span>Origin SA2: Huntington (176900)</span><br><span>Destination SA2: Hamilton East Village (179700)</span><br><span>People count: 27</span></div>
sa2_od_177300__179001,arc,sa2_177300,177300,Chartwell,Chartwell,sa2_179001,179001,Kirikiriroa,Kirikiriroa,-37.75401118297503,175.27716939667835,-37.78104233118879,175.27616726213907,27,617,182,0.406,Medium (25-51),2,27,27,#fffcc3ff,"rgba(255, 248, 200, 0.292)","rgba(255, 252, 195, 0.406)",,21,,,,,,,,,27,True,True,True,True,True,False,True,<div><span>Origin SA2: Chartwell (177300)</span><br><span>Destination SA2: Kirikiriroa (179001)</span><br><span>People count: 27</span></div>
sa2_od_177500__177300,arc,sa2_177500,177500,Chedworth,Chedworth,sa2_177300,177300,Chartwell,Chartwell,-37.75074670186082,175.28494669501077,-37.75401118297503,175.27716939667835,27,618,182,0.406,Medium (25-51),2,27,27,#fffcc3ff,"rgba(255, 248, 200, 0.292)","rgba(255, 252, 195, 0.406)",,12,,,,,,9,,,27,True,True,True,True,True,False,True,<div><span>Origin SA2: Chedworth (177500)</span><br><span>Destination SA2: Chartwell (177300)</span><br><span>People count: 27</span></div>
sa2_od_177500__179001,arc,sa2_177500,177500,Chedworth,Chedworth,sa2_179001,179001,Kirikiriroa,Kirikiriroa,-37.75074670186082,175.28494669501077,-37.78104233118879,175.27616726213907,27,619,182,0.406,Medium (25-51),2,27,27,#fffcc3ff,"rgba(255, 248, 200, 0.292)","rgba(255, 252, 195, 0.406)",,21,,,,,,,,,27,True,True,True,True,True,False,True,<div><span>Origin SA2: Chedworth (177500)</span><br><span>Destination SA2: Kirikiriroa (179001)</span><br><span>People count: 27</span></div>
sa2_od_177500__179700,arc,sa2_177500,177500,Chedworth,Chedworth,sa2_179700,179700,Hamilton East Village,Hamilton East Village,-37.75074670186082,175.28494669501077,-37.79028168041858,175.29324652550554,27,620,182,0.406,Medium (25-51),2,27,27,#fffcc3ff,"rgba(255, 248, 200, 0.292)","rgba(255, 252, 195, 0.406)",,21,,,,,,,,,27,True,True,True,True,True,False,True,<div><span>Origin SA2: Chedworth (177500)</span><br><span>Destination SA2: Hamilton East Village (179700)</span><br><span>People count: 27</span></div>
sa2_od_177800__179202,arc,sa2_177800,177800,Porritt,Porritt,sa2_179202,179202,Ruakura,Ruakura,-37.75879233002632,175.28637996489437,-37.77785711805331,175.32118550208628,27,621,182,0.406,Medium (25-51),2,27,27,#fffcc3ff,"rgba(255, 248, 200, 0.292)","rgba(255, 252, 195, 0.406)",,18,,,,,,,,,27,True,True,True,True,True,False,True,<div><span>Origin SA2: Porritt (177800)</span><br><span>Destination SA2: Ruakura (179202)</span><br><span>People count: 27</span></div>
sa2_od_178000__179202,arc,sa2_178000,178000,Maeroa,Maeroa,sa2_179202,179202,Ruakura,Ruakura,-37.77834857089125,175.26028849396485,-37.77785711805331,175.32118550208628,27,622,182,0.406,Medium (25-51),2,27,27,#fffcc3ff,"rgba(255, 248, 200, 0.292)","rgba(255, 252, 195, 0.406)",,24,,,,,,,,,27,True,True,True,True,True,False,True,<div><span>Origin SA2: Maeroa (178000)</span><br><span>Destination SA2: Ruakura (179202)</span><br><span>People count: 27</span></div>
sa2_od_178000__179501,arc,sa2_178000,178000,Maeroa,Maeroa,sa2_179501,179501,Hamilton Lake North,Hamilton Lake North,-37.77834857089125,175.26028849396485,-37.794736982320806,175.27422958426394,27,623,182,0.406,Medium (25-51),2,27,27,#fffcc3ff,"rgba(255, 248, 200, 0.292)","rgba(255, 252, 195, 0.406)",,18,,,,,,,,,27,True,True,True,True,True,False,True,<div><span>Origin SA2: Maeroa (178000)</span><br><span>Destination SA2: Hamilton Lake North (179501)</span><br><span>People count: 27</span></div>
sa2_od_178100__179501,arc,sa2_178100,178100,Dinsdale South,Dinsdale South,sa2_179501,179501,Hamilton Lake North,Hamilton Lake North,-37.79839006688951,175.2393146050042,-37.794736982320806,175.27422958426394,27,624,182,0.406,Medium (25-51),2,27,27,#fffcc3ff,"rgba(255, 248, 200, 0.292)","rgba(255, 252, 195, 0.406)",,21,,,,,,,,,27,True,True,True,True,True,False,True,<div><span>Origin SA2: Dinsdale South (178100)</span><br><span>Destination SA2: Hamilton Lake North (179501)</span><br><span>People count: 27</span></div>
sa2_od_178400__179001,arc,sa2_178400,178400,Enderley North,Enderley North,sa2_179001,179001,Kirikiriroa,Kirikiriroa,-37.76256205244462,175.29423495483357,-37.78104233118879,175.27616726213907,27,625,182,0.406,Medium (25-51),2,27,27,#fffcc3ff,"rgba(255, 248, 200, 0.292)","rgba(255, 252, 195, 0.406)",,18,,,,,,,,,27,True,True,True,True,True,False,True,<div><span>Origin SA2: Enderley North (178400)</span><br><span>Destination SA2: Kirikiriroa (179001)</span><br><span>People count: 27</span></div>
sa2_od_178400__179502,arc,sa2_178400,178400,Enderley North,Enderley North,sa2_179502,179502,Hamilton Lake South,Hamilton Lake South,-37.76256205244462,175.29423495483357,-37.803065450668925,175.2764442885721,27,626,182,0.406,Medium (25-51),2,27,27,#fffcc3ff,"rgba(255, 248, 200, 0.292)","rgba(255, 252, 195, 0.406)",,24,,,,,,,,,27,True,True,True,True,True,False,True,<div><span>Origin SA2: Enderley North (178400)</span><br><span>Destination SA2: Hamilton Lake South (179502)</span><br><span>People count: 27</span></div>
sa2_od_178500__179600,arc,sa2_178500,178500,Fairview Downs,Fairview Downs,sa2_179600,179600,Peachgrove,Peachgrove,-37.76127567330443,175.30317362472283,-37.78010349937266,175.3007564353992,27,627,182,0.406,Medium (25-51),2,27,27,#fffcc3ff,"rgba(255, 248, 200, 0.292)","rgba(255, 252, 195, 0.406)",,18,,,,,,,,,27,True,True,True,True,True,False,True,<div><span>Origin SA2: Fairview Downs (178500)</span><br><span>Destination SA2: Peachgrove (179600)</span><br><span>People count: 27</span></div>
sa2_od_178800__179202,arc,sa2_178800,178800,Kahikatea,Kahikatea,sa2_179202,179202,Ruakura,Ruakura,-37.7997674039857,175.25214469589284,-37.77785711805331,175.32118550208628,27,628,182,0.406,Medium (25-51),2,27,27,#fffcc3ff,"rgba(255, 248, 200, 0.292)","rgba(255, 252, 195, 0.406)",,21,,,,,,,,,27,True,True,True,True,True,False,True,<div><span>Origin SA2: Kahikatea (178800)</span><br><span>Destination SA2: Ruakura (179202)</span><br><span>People count: 27</span></div>
sa2_od_178901__176301,arc,sa2_178901,178901,Frankton Junction,Frankton Junction,sa2_176301,176301,Te Rapa South,Te Rapa South,-37.79592696152542,175.26300437719928,-37.75883079239065,175.23971391369508,27,629,182,0.406,Medium (25-51),2,27,27,#fffcc3ff,"rgba(255, 248, 200, 0.292)","rgba(255, 252, 195, 0.406)",,24,,,,,,,,,27,True,True,True,True,True,False,True,<div><span>Origin SA2: Frankton Junction (178901)</span><br><span>Destination SA2: Te Rapa South (176301)</span><br><span>People count: 27</span></div>
