geometry_id,layer_type,multi_layer,source_table,feature_label,territorial_authority_name,road_density_km_per_km2,latest_aadt,road_surface,road_length_total_km,road_length_rank,wkp,point1_latitude,point1_longitude,polygon_fill_color_value,polygon_line_color_hex,polygon_line_width_m,polygon_extrude_elevation_m,path_width_m,path_color_value,path_color_hex,point_radius_m,point_fill_color_value,point_line_color_value,point_fill_color_hex,point_line_color_hex,point_line_width_m,tooltip_html
road_3314270,path,Road centreline,hamilton_road_path,BISLEY ROAD,,,,sealed,0.1108103424427077,1594,@EAAmxujmIjfs`gAck@pr@,,,,,,,24,#1464a5cc,#1464a5cc,,,,,,,"<div><strong>BISLEY ROAD</strong><br><span>Surface: sealed</span><br><span>Length: 0.11 km</span><br><span>Length rank: 1,594</span></div>"
road_3314219,path,Road centreline,hamilton_road_path,WIREMU STREET,,,,sealed,0.110704861029675,1595,@EAAkxbjmIfbcbgA`D}OAqEw@wEeC}FeFgFoDmBiDu@mCM,,,,,,,24,#1464a5cc,#1464a5cc,,,,,,,"<div><strong>WIREMU STREET</strong><br><span>Surface: sealed</span><br><span>Length: 0.11 km</span><br><span>Length rank: 1,595</span></div>"
road_3313947,path,Road centreline,hamilton_road_path,PYGMALION PLACE,,,,sealed,0.1106745331578735,1596,@EAAi|{fmI~lkbgAlHxN\fC]|AaC|BcG`DgEzBsGlEyFxD,,,,,,,24,#1464a5cc,#1464a5cc,,,,,,,"<div><strong>PYGMALION PLACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.11 km</span><br><span>Length rank: 1,596</span></div>"
road_3314784,path,Road centreline,hamilton_road_path,TARRANGO WAY,,,,sealed,0.1105435869061033,1597,@EAAu~bimIdzd~fAz@dErDdKBjAUlAe@hAm@n@{@ZmA?sAIaDe@g[oF,,,,,,,24,#1464a5cc,#1464a5cc,,,,,,,"<div><strong>TARRANGO WAY</strong><br><span>Surface: sealed</span><br><span>Length: 0.11 km</span><br><span>Length rank: 1,597</span></div>"
road_3314726,path,Road centreline,hamilton_road_path,NORTHMEADOW DRIVE,,,,sealed,0.1105329333713135,1598,@EAA}ythmIvo~}fArGmDjDuA~Do@lOA~Bo@x@sA~@cQ[yAu@mA,,,,,,,24,#1464a5cc,#1464a5cc,,,,,,,"<div><strong>NORTHMEADOW DRIVE</strong><br><span>Surface: sealed</span><br><span>Length: 0.11 km</span><br><span>Length rank: 1,598</span></div>"
road_7742826,path,Road centreline,hamilton_road_path,Road centreline,,,,sealed,0.1105091136202095,1599,@EAAg_ehmI|cj~fAzEdAnAZnAb@r@j@Nt@Mx@yQ|j@,,,,,,,24,#1464a5cc,#1464a5cc,,,,,,,"<div><strong>Road 7742826</strong><br><span>Surface: sealed</span><br><span>Length: 0.11 km</span><br><span>Length rank: 1,599</span></div>"
road_7742865,path,Road centreline,hamilton_road_path,AVIAN PLACE,,,,sealed,0.1104399586566489,1600,@EAAa}sfmIvk`}fALxGj@`^~A|EjAzBLvCeArD,,,,,,,24,#1464a5cc,#1464a5cc,,,,,,,"<div><strong>AVIAN PLACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.11 km</span><br><span>Length rank: 1,600</span></div>"
road_3314698,path,Road centreline,hamilton_road_path,VERMONT COURT,,,,sealed,0.1103487265612511,1601,@EAAsodimIluv~fAyEpA}D`AuFpAcFh@cETwEBwFg@cCkAuDmBuDqCwCoC,,,,,,,24,#1464a5cc,#1464a5cc,,,,,,,"<div><strong>VERMONT COURT</strong><br><span>Surface: sealed</span><br><span>Length: 0.11 km</span><br><span>Length rank: 1,601</span></div>"
road_3314565,path,Road centreline,hamilton_road_path,BELLONA PLACE,,,,sealed,0.110233683875228,1602,@EAA_jvgmIvfs}fAcDn@iElA}B|@cA`@w@z@{AfBwBzDgBfEYpAG`B?pD@rAThBhDrCbBfA,,,,,,,24,#1464a5cc,#1464a5cc,,,,,,,"<div><strong>BELLONA PLACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.11 km</span><br><span>Length rank: 1,602</span></div>"
road_3313939,path,Road centreline,hamilton_road_path,MARKET STREET,,,,sealed,0.1101436967567947,1603,@EAAu`temIvbkcgAnJvs@x@hG,,,,,,,24,#1464a5cc,#1464a5cc,,,,,,,"<div><strong>MARKET STREET</strong><br><span>Surface: sealed</span><br><span>Length: 0.11 km</span><br><span>Length rank: 1,603</span></div>"
road_3314467,path,Road centreline,hamilton_road_path,TAUHARA DRIVE,,,,sealed,0.1099733144057134,1604,@EAAuc`hmId}x~fAeFeEiZkVqBcAcCe@cQiA,,,,,,,24,#1464a5cc,#1464a5cc,,,,,,,"<div><strong>TAUHARA DRIVE</strong><br><span>Surface: sealed</span><br><span>Length: 0.11 km</span><br><span>Length rank: 1,604</span></div>"
road_3314352,path,Road centreline,hamilton_road_path,LONGFORD COURT,,,,sealed,0.1099562682778618,1605,@EAAi~xgmI~ce`gAeq@jn@,,,,,,,24,#1464a5cc,#1464a5cc,,,,,,,"<div><strong>LONGFORD COURT</strong><br><span>Surface: sealed</span><br><span>Length: 0.11 km</span><br><span>Length rank: 1,605</span></div>"
road_3314131,path,Road centreline,hamilton_road_path,SUNNYHILLS AVENUE,,,,sealed,0.1098217876034234,1606,@EAAu_ximIbnycgAz^fC~C@pDq@tBq@tAmAxBwDPmEsAyF,,,,,,,24,#1464a5cc,#1464a5cc,,,,,,,"<div><strong>SUNNYHILLS AVENUE</strong><br><span>Surface: sealed</span><br><span>Length: 0.11 km</span><br><span>Length rank: 1,606</span></div>"
road_3314462,path,Road centreline,hamilton_road_path,TITOKI PLACE,,,,sealed,0.1097295627151107,1607,@EAAayagmIfku~fAxB~AjEd@za@cAvN}@bMaC,,,,,,,24,#1464a5cc,#1464a5cc,,,,,,,"<div><strong>TITOKI PLACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.11 km</span><br><span>Length rank: 1,607</span></div>"
road_8329689,path,Road centreline,hamilton_road_path,KAAKANO LANE,,,,sealed,0.1097208063032976,1608,@EAAgl_fmIfkocgA}KeSqFeFoCaC_NoIsHwB,,,,,,,24,#1464a5cc,#1464a5cc,,,,,,,"<div><strong>KAAKANO LANE</strong><br><span>Surface: sealed</span><br><span>Length: 0.11 km</span><br><span>Length rank: 1,608</span></div>"
road_3314273,path,Road centreline,hamilton_road_path,PRESCOTT PLACE,,,,sealed,0.1096886643982318,1609,@EAAwobkmIrj|agAoJ`|@,,,,,,,24,#1464a5cc,#1464a5cc,,,,,,,"<div><strong>PRESCOTT PLACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.11 km</span><br><span>Length rank: 1,609</span></div>"
road_3314756,path,Road centreline,hamilton_road_path,HOLCROFT PLACE,,,,sealed,0.1096879752199366,1610,@EAA_i`imIlrv}fAaSfD}DrAeCtBaAxCA~A~@bE`@tDZxBjBfI,,,,,,,24,#1464a5cc,#1464a5cc,,,,,,,"<div><strong>HOLCROFT PLACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.11 km</span><br><span>Length rank: 1,610</span></div>"
road_3314538,path,Road centreline,hamilton_road_path,RIVER ROAD,,,,sealed,0.1096616553303023,1611,@EAAufsgmIvlk~fAKx@[z@k@v@w@n@cAd@kAVqAJsAAoAMiA[w@a@_Aw@g@y@W_AE_AHaAZ}@h@w@x@o@bAe@jAYpAKpA@pANhAZ`Af@t@p@f@x@V`AFfA,,,,,,,24,#1464a5cc,#1464a5cc,,,,,,,"<div><strong>RIVER ROAD</strong><br><span>Surface: sealed</span><br><span>Length: 0.11 km</span><br><span>Length rank: 1,611</span></div>"
road_3314224,path,Road centreline,hamilton_road_path,CARO STREET,,,,sealed,0.1094637959022775,1612,@EAAqkjimIf}kagAdAL|Ap@`x@ta@,,,,,,,24,#1464a5cc,#1464a5cc,,,,,,,"<div><strong>CARO STREET</strong><br><span>Surface: sealed</span><br><span>Length: 0.11 km</span><br><span>Length rank: 1,612</span></div>"
road_3314062,path,Road centreline,hamilton_road_path,PITT STREET,,,,sealed,0.1092416766632777,1613,@EAAa`tgmI`hwagAwcAwEeGU,,,,,,,24,#1464a5cc,#1464a5cc,,,,,,,"<div><strong>PITT STREET</strong><br><span>Surface: sealed</span><br><span>Length: 0.11 km</span><br><span>Length rank: 1,613</span></div>"
road_3314281,path,Road centreline,hamilton_road_path,GAZELEY AVENUE,,,,sealed,0.109208373974216,1614,@EAAsdykmInhpagA}t@bk@,,,,,,,24,#1464a5cc,#1464a5cc,,,,,,,"<div><strong>GAZELEY AVENUE</strong><br><span>Surface: sealed</span><br><span>Length: 0.11 km</span><br><span>Length rank: 1,614</span></div>"
road_3283124,path,Road centreline,hamilton_road_path,LAMBERT COURT,,,,sealed,0.1091372385140829,1615,@EAAiktimIt~mcgAnFtNvQbi@,,,,,,,24,#1464a5cc,#1464a5cc,,,,,,,"<div><strong>LAMBERT COURT</strong><br><span>Surface: sealed</span><br><span>Length: 0.11 km</span><br><span>Length rank: 1,615</span></div>"
road_8329719,path,Road centreline,hamilton_road_path,Road centreline,,,,sealed,0.1090050892547682,1616,@EAAw`{fmI|}_~fAhN`VxN|VDHrC~E,,,,,,,24,#1464a5cc,#1464a5cc,,,,,,,"<div><strong>Road 8329719</strong><br><span>Surface: sealed</span><br><span>Length: 0.11 km</span><br><span>Length rank: 1,616</span></div>"
road_3314609,path,Road centreline,hamilton_road_path,RUMNEY STREET,,,,sealed,0.1089854096510547,1617,@EAAwuuhmIxc``gAciAgP,,,,,,,24,#1464a5cc,#1464a5cc,,,,,,,"<div><strong>RUMNEY STREET</strong><br><span>Surface: sealed</span><br><span>Length: 0.11 km</span><br><span>Length rank: 1,617</span></div>"
road_6064566,path,Road centreline,hamilton_road_path,STADIUM LANE,,,,sealed,0.1087776550160583,1618,@EAAu{ohmIflx`gA~XcHfAWn@e@?y@C_B@w@v@a@fZ_HxBk@,,,,,,,24,#1464a5cc,#1464a5cc,,,,,,,"<div><strong>STADIUM LANE</strong><br><span>Surface: sealed</span><br><span>Length: 0.11 km</span><br><span>Length rank: 1,618</span></div>"
road_3314088,path,Road centreline,hamilton_road_path,DENZ STREET,,,,sealed,0.108742581603513,1619,@EAAo_`hmIhku`gAvBzDzAv@xFlBfs@tO,,,,,,,24,#1464a5cc,#1464a5cc,,,,,,,"<div><strong>DENZ STREET</strong><br><span>Surface: sealed</span><br><span>Length: 0.11 km</span><br><span>Length rank: 1,619</span></div>"
road_8329696,path,Road centreline,hamilton_road_path,TE TIIREKE DRIVE,,,,sealed,0.1087210413219204,1620,@EAA__njmIxhrcgA_q@pH{WhD,,,,,,,24,#1464a5cc,#1464a5cc,,,,,,,"<div><strong>TE TIIREKE DRIVE</strong><br><span>Surface: sealed</span><br><span>Length: 0.11 km</span><br><span>Length rank: 1,620</span></div>"
road_7742787,path,Road centreline,hamilton_road_path,COSMITH LANE,,,,sealed,0.1086250680514618,1621,@EAAsgigmIrzzagA}C}L}@gA{CgAwBa@_A{AuAwFuHwV,,,,,,,24,#1464a5cc,#1464a5cc,,,,,,,"<div><strong>COSMITH LANE</strong><br><span>Surface: sealed</span><br><span>Length: 0.11 km</span><br><span>Length rank: 1,621</span></div>"
road_3314628,path,Road centreline,hamilton_road_path,ST KILDA PLACE,,,,sealed,0.1086212717830294,1622,@EAAe|qjmIri``gAqYlx@,,,,,,,24,#1464a5cc,#1464a5cc,,,,,,,"<div><strong>ST KILDA PLACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.11 km</span><br><span>Length rank: 1,622</span></div>"
road_3314502,path,Road centreline,hamilton_road_path,CLEWER LANE,,,,sealed,0.1083728681021457,1623,@EAAab|fmId_o}fAcCWgCEyBBw~@~F,,,,,,,24,#1464a5cc,#1464a5cc,,,,,,,"<div><strong>CLEWER LANE</strong><br><span>Surface: sealed</span><br><span>Length: 0.11 km</span><br><span>Length rank: 1,623</span></div>"
road_3314056,path,Road centreline,hamilton_road_path,LEMON STREET,,,,sealed,0.108061037961332,1624,@EAAozvgmIhhabgAfeAmW,,,,,,,24,#1464a5cc,#1464a5cc,,,,,,,"<div><strong>LEMON STREET</strong><br><span>Surface: sealed</span><br><span>Length: 0.11 km</span><br><span>Length rank: 1,624</span></div>"
road_3314042,path,Road centreline,hamilton_road_path,PAGET LANE,,,,sealed,0.1079845522465392,1625,@EAAec~fmI~i{agAnMsc@\cBF}B?gN,,,,,,,24,#1464a5cc,#1464a5cc,,,,,,,"<div><strong>PAGET LANE</strong><br><span>Surface: sealed</span><br><span>Length: 0.11 km</span><br><span>Length rank: 1,625</span></div>"
road_3314499,path,Road centreline,hamilton_road_path,HIGHVIEW COURT,,,,sealed,0.1078139235993144,1626,@EAAyqvfmIvzm}fAgCeAwBWcWBkTiAeLO}DAsAB,,,,,,,24,#1464a5cc,#1464a5cc,,,,,,,"<div><strong>HIGHVIEW COURT</strong><br><span>Surface: sealed</span><br><span>Length: 0.11 km</span><br><span>Length rank: 1,626</span></div>"
road_3314615,path,Road centreline,hamilton_road_path,MARNE STREET,,,,sealed,0.1073609364478254,1627,@EAAetjimIj~p`gAySjc@_G`NaAvB,,,,,,,24,#1464a5cc,#1464a5cc,,,,,,,"<div><strong>MARNE STREET</strong><br><span>Surface: sealed</span><br><span>Length: 0.11 km</span><br><span>Length rank: 1,627</span></div>"
road_3314276,path,Road centreline,hamilton_road_path,CORBETT AVENUE,,,,sealed,0.1073017830890571,1628,@EAAapqkmIbmabgAl}@qa@,,,,,,,24,#1464a5cc,#1464a5cc,,,,,,,"<div><strong>CORBETT AVENUE</strong><br><span>Surface: sealed</span><br><span>Length: 0.11 km</span><br><span>Length rank: 1,628</span></div>"
road_3313994,path,Road centreline,hamilton_road_path,PRINNBANK TERRACE,,,,sealed,0.1072642220747251,1629,@EAA}rmfmIb}`bgAmIk@uFOkD^wAt@{@lAIzAXrBhA|@~Bx@lB@~ASlBq@vD_CtDkF,,,,,,,24,#1464a5cc,#1464a5cc,,,,,,,"<div><strong>PRINNBANK TERRACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.11 km</span><br><span>Length rank: 1,629</span></div>"
road_3314293,path,Road centreline,hamilton_road_path,MAY STREET,,,,sealed,0.1072500275225569,1630,@EAAc~fkmI|ydagAai@cOsB?{Af@yRnG,,,,,,,24,#1464a5cc,#1464a5cc,,,,,,,"<div><strong>MAY STREET</strong><br><span>Surface: sealed</span><br><span>Length: 0.11 km</span><br><span>Length rank: 1,630</span></div>"
road_3314514,path,Road centreline,hamilton_road_path,CHATHAM PLACE,,,,sealed,0.1071841901322021,1631,@EAAumdhmInnj}fAyS}@uE[cC]gDBgFf@mEH_DNaDZmBDmAc@}@uAkA_B,,,,,,,24,#1464a5cc,#1464a5cc,,,,,,,"<div><strong>CHATHAM PLACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.11 km</span><br><span>Length rank: 1,631</span></div>"
road_3314243,path,Road centreline,hamilton_road_path,TRISTRAM STREET,,,,sealed,0.1071115798004204,1632,@EAAkioimIp{xagA|@tBF~@K~@Y|@i@t@w@l@aAd@kAVoAJoAAyAQ}@WaAg@s@o@e@w@W}@E_AH_AX}@j@u@t@m@bAe@hAWnAKpA@lALhAZ~@f@r@n@,,,,,,,24,#1464a5cc,#1464a5cc,,,,,,,"<div><strong>TRISTRAM STREET</strong><br><span>Surface: sealed</span><br><span>Length: 0.11 km</span><br><span>Length rank: 1,632</span></div>"
road_6064543,path,Road centreline,hamilton_road_path,NICOLA JEAN PLACE,,,,sealed,0.1069217857335445,1633,@EAAg}pfmIzxj}fArI|D|JtEpMxEtPbG~GzC,,,,,,,24,#1464a5cc,#1464a5cc,,,,,,,"<div><strong>NICOLA JEAN PLACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.11 km</span><br><span>Length rank: 1,633</span></div>"
road_3314747,path,Road centreline,hamilton_road_path,CAMBERLEY WAY,,,,sealed,0.1069191297444193,1634,@EAA}hsimIxrf~fAeGf^yD|Z,,,,,,,24,#1464a5cc,#1464a5cc,,,,,,,"<div><strong>CAMBERLEY WAY</strong><br><span>Surface: sealed</span><br><span>Length: 0.11 km</span><br><span>Length rank: 1,634</span></div>"
road_3314190,path,Road centreline,hamilton_road_path,EARLS COURT,,,,sealed,0.1067883543365112,1635,@EAAsjclmIhdibgAeBlBy@jAi@|@]bA]bAcEfPEfAHfAp@rAtAbA|B`AzBr@fCXnBDvDC,,,,,,,24,#1464a5cc,#1464a5cc,,,,,,,"<div><strong>EARLS COURT</strong><br><span>Surface: sealed</span><br><span>Length: 0.11 km</span><br><span>Length rank: 1,635</span></div>"
road_3314285,path,Road centreline,hamilton_road_path,CROSHER PLACE,,,,sealed,0.1067772240523113,1636,@EAAqw~kmIr`qagA}@oBoAkA{AaAiXaNwWoN,,,,,,,24,#1464a5cc,#1464a5cc,,,,,,,"<div><strong>CROSHER PLACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.11 km</span><br><span>Length rank: 1,636</span></div>"
road_3314147,path,Road centreline,hamilton_road_path,BROOKBANK PLACE,,,,sealed,0.106632968883211,1637,@EAA}_hjmIz{fcgAd@a{@,,,,,,,24,#1464a5cc,#1464a5cc,,,,,,,"<div><strong>BROOKBANK PLACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.11 km</span><br><span>Length rank: 1,637</span></div>"
road_7742855,path,Road centreline,hamilton_road_path,SHRULE PLACE,,,,sealed,0.1064682497769449,1638,@EAAmj}hmIruu}fA{@iV_A}FcMgY,,,,,,,24,#1464a5cc,#1464a5cc,,,,,,,"<div><strong>SHRULE PLACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.11 km</span><br><span>Length rank: 1,638</span></div>"
road_3313987,path,Road centreline,hamilton_road_path,ROSEHILL PLACE,,,,sealed,0.1063928264343766,1639,@EAAczbfmIx_{`gAaFiJwEeG{E{EyW}S,,,,,,,24,#1464a5cc,#1464a5cc,,,,,,,"<div><strong>ROSEHILL PLACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.11 km</span><br><span>Length rank: 1,639</span></div>"
road_3314746,path,Road centreline,hamilton_road_path,BELGRAVE COURT,,,,sealed,0.1062494098899393,1640,@EAAsgqimIrag~fAeDjOiApDo@fDO|D_@pEwCjHiEpF,,,,,,,24,#1464a5cc,#1464a5cc,,,,,,,"<div><strong>BELGRAVE COURT</strong><br><span>Surface: sealed</span><br><span>Length: 0.11 km</span><br><span>Length rank: 1,640</span></div>"
road_3314513,path,Road centreline,hamilton_road_path,FOXBURY COURT,,,,sealed,0.1061172772388855,1641,@EAAeuhhmIr_q}fAeVaB{OYcLDuTO,,,,,,,24,#1464a5cc,#1464a5cc,,,,,,,"<div><strong>FOXBURY COURT</strong><br><span>Surface: sealed</span><br><span>Length: 0.11 km</span><br><span>Length rank: 1,641</span></div>"
road_3314449,path,Road centreline,hamilton_road_path,RONALD COURT,,,,sealed,0.1059398406780888,1642,@EAAghsfmIh}j~fAeNly@,,,,,,,24,#1464a5cc,#1464a5cc,,,,,,,"<div><strong>RONALD COURT</strong><br><span>Surface: sealed</span><br><span>Length: 0.11 km</span><br><span>Length rank: 1,642</span></div>"
road_3314239,path,Road centreline,hamilton_road_path,DILLICAR STREET,,,,sealed,0.1058916267922968,1643,@EAAwwyhmIx|t`gAeYcOsFeCwC}@_Do@aCaA_BsA_@_AMu@YSWSsAEuA\,,,,,,,24,#1464a5cc,#1464a5cc,,,,,,,"<div><strong>DILLICAR STREET</strong><br><span>Surface: sealed</span><br><span>Length: 0.11 km</span><br><span>Length rank: 1,643</span></div>"
road_3314469,path,Road centreline,hamilton_road_path,THE AVENUE,,,,sealed,0.1056389654844932,1644,@EAA_|}gmIjpr~fAba@`HbCj@`BvA|GhOn@vD,,,,,,,24,#1464a5cc,#1464a5cc,,,,,,,"<div><strong>THE AVENUE</strong><br><span>Surface: sealed</span><br><span>Length: 0.11 km</span><br><span>Length rank: 1,644</span></div>"
road_3314471,path,Road centreline,hamilton_road_path,LONGWOOD PLACE,,,,sealed,0.1054437459699579,1645,@EAAyjfhmIz{t~fAxHiDpg@{TvCgCvBmC,,,,,,,24,#1464a5cc,#1464a5cc,,,,,,,"<div><strong>LONGWOOD PLACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.11 km</span><br><span>Length rank: 1,645</span></div>"
road_3314772,path,Road centreline,hamilton_road_path,THOMAS ROAD,,,,sealed,0.1052737784714504,1646,@EAA}vyhmIhg{}fAkBCmAHiAXaAb@u@l@i@t@[x@GjBZlAd@v@r@n@~@d@fAZlALlA@lAKhAW`Ac@r@i@d@o@\q@HcACkAU}@e@w@s@o@_Ae@wBe@,,,,,,,24,#1464a5cc,#1464a5cc,,,,,,,"<div><strong>THOMAS ROAD</strong><br><span>Surface: sealed</span><br><span>Length: 0.11 km</span><br><span>Length rank: 1,646</span></div>"
road_3314255,path,Road centreline,hamilton_road_path,BISLEY ROAD,,,,sealed,0.1051728214485512,1647,@EAAinsjmI`is`gAuVTaUF{GIiJq@eGw@,,,,,,,24,#1464a5cc,#1464a5cc,,,,,,,"<div><strong>BISLEY ROAD</strong><br><span>Surface: sealed</span><br><span>Length: 0.11 km</span><br><span>Length rank: 1,647</span></div>"
road_3314501,path,Road centreline,hamilton_road_path,HAWTRY LANE,,,,sealed,0.1051542963275231,1648,@EAAk~yfmI`hn}fAyAx@kBfAeCrB_JdIkEhEq@pAa@zA[tAAnAfAdN,,,,,,,24,#1464a5cc,#1464a5cc,,,,,,,"<div><strong>HAWTRY LANE</strong><br><span>Surface: sealed</span><br><span>Length: 0.11 km</span><br><span>Length rank: 1,648</span></div>"
road_3314369,path,Road centreline,hamilton_road_path,GARLAND DRIVE,,,,sealed,0.1050779966311625,1649,@EAAq_ngmI~mh_gAeJjE_ClAyDjBiF~DwR|TqAnA,,,,,,,24,#1464a5cc,#1464a5cc,,,,,,,"<div><strong>GARLAND DRIVE</strong><br><span>Surface: sealed</span><br><span>Length: 0.11 km</span><br><span>Length rank: 1,649</span></div>"
road_8329722,path,Road centreline,hamilton_road_path,BOSUN PLACE,,,,sealed,0.1050611500717354,1650,@EAAsddgmIni}}fAkA|NChCT|B`@tBrCrITlCOlCsAtI,,,,,,,24,#1464a5cc,#1464a5cc,,,,,,,"<div><strong>BOSUN PLACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.11 km</span><br><span>Length rank: 1,650</span></div>"
road_3283082,path,Road centreline,hamilton_road_path,MONTANA PLACE,,,,sealed,0.1049442991624726,1651,@EAAmhzfmIli|agAfAwDPcCdB{o@,,,,,,,24,#1464a5cc,#1464a5cc,,,,,,,"<div><strong>MONTANA PLACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.10 km</span><br><span>Length rank: 1,651</span></div>"
road_3314375,path,Road centreline,hamilton_road_path,CLARKSON CLOSE,,,,sealed,0.1048517060521646,1652,@EAA_pvgmI|h~~fAka@tT_VxN,,,,,,,24,#1464a5cc,#1464a5cc,,,,,,,"<div><strong>CLARKSON CLOSE</strong><br><span>Surface: sealed</span><br><span>Length: 0.10 km</span><br><span>Length rank: 1,652</span></div>"
road_3313965,path,Road centreline,hamilton_road_path,BIRCH HILL PLACE,,,,sealed,0.1047176999021176,1653,@EAAmonfmIh`cbgA{H`Ry@dGHnFhE~T,,,,,,,24,#1464a5cc,#1464a5cc,,,,,,,"<div><strong>BIRCH HILL PLACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.10 km</span><br><span>Length rank: 1,653</span></div>"
road_3314638,path,Road centreline,hamilton_road_path,EUCALYPTUS PLACE,,,,sealed,0.1044697878458598,1654,@EAAcbrimIlti_gAfBbCtC~Bju@bU,,,,,,,23,#1464a5cc,#1464a5cc,,,,,,,"<div><strong>EUCALYPTUS PLACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.10 km</span><br><span>Length rank: 1,654</span></div>"
road_3314762,path,Road centreline,hamilton_road_path,BARWICK PLACE,,,,sealed,0.1044253090504916,1655,@EAA_inimIx`p}fAsL}_@KiBOsC?{DHcEDcC,,,,,,,23,#1464a5cc,#1464a5cc,,,,,,,"<div><strong>BARWICK PLACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.10 km</span><br><span>Length rank: 1,655</span></div>"
road_3314046,path,Road centreline,hamilton_road_path,GLENMORGAN PLACE,,,,sealed,0.1042900111281332,1656,@EAA{|wfmI~vlagAmCnI}Lj^eAfG\zD,,,,,,,23,#1464a5cc,#1464a5cc,,,,,,,"<div><strong>GLENMORGAN PLACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.10 km</span><br><span>Length rank: 1,656</span></div>"
road_3314751,path,Road centreline,hamilton_road_path,TUPE LANE,,,,sealed,0.1042593562133939,1657,@EAA}dbimIhk{}fAq@mEeAqEgA_EoBaEcAmBeBoB_CuBuByA}Aw@eDqAyG{A,,,,,,,23,#1464a5cc,#1464a5cc,,,,,,,"<div><strong>TUPE LANE</strong><br><span>Surface: sealed</span><br><span>Length: 0.10 km</span><br><span>Length rank: 1,657</span></div>"
road_3314616,path,Road centreline,hamilton_road_path,SALE STREET,,,,sealed,0.1041837752167525,1658,@EAAkziimInjn`gAzSiw@,,,,,,,23,#1464a5cc,#1464a5cc,,,,,,,"<div><strong>SALE STREET</strong><br><span>Surface: sealed</span><br><span>Length: 0.10 km</span><br><span>Length rank: 1,658</span></div>"
road_3314640,path,Road centreline,hamilton_road_path,LYNWOOD PLACE,,,,sealed,0.1041464066671207,1659,@EAAodpimIj~c_gAe`AgAeDViB?,,,,,,,23,#1464a5cc,#1464a5cc,,,,,,,"<div><strong>LYNWOOD PLACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.10 km</span><br><span>Length rank: 1,659</span></div>"
road_6064593,path,Road centreline,hamilton_road_path,RIGG PLACE,,,,sealed,0.1041379908765131,1660,@EAAghegmIt`e}fAbCUtCo@nBo@|CkAnB}@fB}@bDgBjI_FfSiL,,,,,,,23,#1464a5cc,#1464a5cc,,,,,,,"<div><strong>RIGG PLACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.10 km</span><br><span>Length rank: 1,660</span></div>"
road_3314279,path,Road centreline,hamilton_road_path,BLEAKLEY PLACE,,,,sealed,0.1035751864987795,1661,@EAAkndkmI~boagAqIqKyDiDgFqB_FoAiJU{FJO?sHR,,,,,,,23,#1464a5cc,#1464a5cc,,,,,,,"<div><strong>BLEAKLEY PLACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.10 km</span><br><span>Length rank: 1,661</span></div>"
road_3314454,path,Road centreline,hamilton_road_path,THE ROCKS,,,,sealed,0.103571854882131,1662,@EAAqmvfmI`__~fAoRzKiCnAsAh@_GvAeB`@uThL,,,,,,,23,#1464a5cc,#1464a5cc,,,,,,,"<div><strong>THE ROCKS</strong><br><span>Surface: sealed</span><br><span>Length: 0.10 km</span><br><span>Length rank: 1,662</span></div>"
road_3314041,path,Road centreline,hamilton_road_path,MOUNTBATTEN PLACE,,,,sealed,0.1034566448078496,1663,@EAAs`|fmI|}yagAcAbDmShq@,,,,,,,23,#1464a5cc,#1464a5cc,,,,,,,"<div><strong>MOUNTBATTEN PLACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.10 km</span><br><span>Length rank: 1,663</span></div>"
road_3314175,path,Road centreline,hamilton_road_path,AMBER LANE,,,,sealed,0.1033188112008245,1664,@EAA_mkimI|xvbgA|`AlX,,,,,,,23,#1464a5cc,#1464a5cc,,,,,,,"<div><strong>AMBER LANE</strong><br><span>Surface: sealed</span><br><span>Length: 0.10 km</span><br><span>Length rank: 1,664</span></div>"
