geometry_id,layer_type,road_feature_id,road_surface,road_name,road_length_total_km,road_length_rank,path_width_m,path_color_value,path_color_hex,wkp,tooltip_html
road_3283246,path,3283246,sealed,,0.1679564687485968,1205,25,#1464a5cc,#1464a5cc,@EAAc`hgmId|y_gA|JxEdGtBtE~@pH|@|PbCfS`H~TnI|B~AjBxA,"<div><strong>Road 3283246</strong><br><span>Surface: sealed</span><br><span>Length: 0.17 km</span><br><span>Length rank: 1,205</span></div>"
road_3313940,path,3313940,sealed,MAYNARD PLACE,0.1678214238468089,1206,25,#1464a5cc,#1464a5cc,@EAA__remI`{jcgAiAiGkBaKO_GnAoEhDeF|CaCxFwBnj@}M,"<div><strong>MAYNARD PLACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.17 km</span><br><span>Length rank: 1,206</span></div>"
road_3283402,path,3283402,sealed,LAMONT STREET,0.1677821574026921,1207,25,#1464a5cc,#1464a5cc,@EAA_lcimI|dg_gAmqByX,"<div><strong>LAMONT STREET</strong><br><span>Surface: sealed</span><br><span>Length: 0.17 km</span><br><span>Length rank: 1,207</span></div>"
road_6082182,path,6082182,sealed,WISHBONE COURT,0.1676617850135909,1208,25,#1464a5cc,#1464a5cc,@EAAwx}fmI~km}fAcNtOeDxDaFnKyGbDsCl@uCP{DP}DSyBw@}A_AqJkIsDcD,"<div><strong>WISHBONE COURT</strong><br><span>Surface: sealed</span><br><span>Length: 0.17 km</span><br><span>Length rank: 1,208</span></div>"
road_3314460,path,3314460,sealed,CAMDEN PLACE,0.1674961059872295,1209,25,#1464a5cc,#1464a5cc,@EAAws|fmIney~fAsGtb@gBlC{CtBqD~@}DF_n@uE,"<div><strong>CAMDEN PLACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.17 km</span><br><span>Length rank: 1,209</span></div>"
road_6082180,path,6082180,sealed,RYEDALE ROAD,0.1674259454297016,1210,25,#1464a5cc,#1464a5cc,@EAAqj_gmIj{h}fAaARkBt@iD|@cFh@_ERwD?_B?{C[yJy@aEk@q@KwH{AuIeCaNqEiFyAiJcB,"<div><strong>RYEDALE ROAD</strong><br><span>Surface: sealed</span><br><span>Length: 0.17 km</span><br><span>Length rank: 1,210</span></div>"
road_3314708,path,3314708,sealed,COMPTON GROVE,0.1672952405608139,1211,25,#1464a5cc,#1464a5cc,@EAAiklimIdqu}fAwPeHiJyDgFoAoDUcEZwFtB_TlLoQ|O,"<div><strong>COMPTON GROVE</strong><br><span>Surface: sealed</span><br><span>Length: 0.17 km</span><br><span>Length rank: 1,211</span></div>"
road_3283317,path,3283317,sealed,WOODHAM PLACE,0.1672628847665365,1212,25,#1464a5cc,#1464a5cc,@EAAocchmIriv}fAqDlM{B`IkCjF{EvGoBjCmA`BkBxE_AvFkFjX,"<div><strong>WOODHAM PLACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.17 km</span><br><span>Length rank: 1,212</span></div>"
road_3283074,path,3283074,sealed,OLD MILL STREET,0.1667952217248117,1213,25,#1464a5cc,#1464a5cc,@EAAsjphmIdleagAeOkIuAgCy@yCkNoaA,"<div><strong>OLD MILL STREET</strong><br><span>Surface: sealed</span><br><span>Length: 0.17 km</span><br><span>Length rank: 1,213</span></div>"
road_3283336,path,3283336,sealed,AZIMUTH PLACE,0.1667522402428563,1214,25,#1464a5cc,#1464a5cc,@EAAocxgmIhxb~fA|e@dGlEHhEq@jCu@vCeB|@sAxI}PbC{CdJwI,"<div><strong>AZIMUTH PLACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.17 km</span><br><span>Length rank: 1,214</span></div>"
road_3283169,path,3283169,sealed,HAMILTON PARADE,0.1667430701903865,1215,25,#1464a5cc,#1464a5cc,@EAAgufimIxp|`gAkBp@{BxAmBjB{JzMeDvI_R~q@,"<div><strong>HAMILTON PARADE</strong><br><span>Surface: sealed</span><br><span>Length: 0.17 km</span><br><span>Length rank: 1,215</span></div>"
road_3314339,path,3314339,sealed,ALANBROOKE PLACE,0.1666179390988326,1216,25,#1464a5cc,#1464a5cc,@EAAm}zgmIhh}_gA}kAs{@yEsD,"<div><strong>ALANBROOKE PLACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.17 km</span><br><span>Length rank: 1,216</span></div>"
road_3314123,path,3314123,sealed,LESLIE PLACE,0.1664724535646676,1217,25,#1464a5cc,#1464a5cc,@EAA_ubimItjncgA}@fH_SxqA,"<div><strong>LESLIE PLACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.17 km</span><br><span>Length rank: 1,217</span></div>"
road_3283126,path,3283126,sealed,OREGON CRESCENT,0.1663827258803241,1218,25,#1464a5cc,#1464a5cc,@EAA{qgjmInlncgAzKvq@zTbe@,"<div><strong>OREGON CRESCENT</strong><br><span>Surface: sealed</span><br><span>Length: 0.17 km</span><br><span>Length rank: 1,218</span></div>"
road_3314645,path,3314645,sealed,WATKINS STREET,0.1663553772428651,1219,25,#1464a5cc,#1464a5cc,@EAAktljmIxwn_gAzPlEvDj@xShGdMtDlo@jP,"<div><strong>WATKINS STREET</strong><br><span>Surface: sealed</span><br><span>Length: 0.17 km</span><br><span>Length rank: 1,219</span></div>"
road_8328174,path,8328174,sealed,TAOTAHI AVENUE,0.1661319895932889,1220,25,#1464a5cc,#1464a5cc,@EAA_{gfmIxp}agAH_At@yK~AwDvAoCS{CaP_|@,"<div><strong>TAOTAHI AVENUE</strong><br><span>Surface: sealed</span><br><span>Length: 0.17 km</span><br><span>Length rank: 1,220</span></div>"
road_3314136,path,3314136,sealed,THORNTON PLACE,0.1660337708604428,1221,25,#1464a5cc,#1464a5cc,@EAAk}~hmIb|`cgAh|A`x@,"<div><strong>THORNTON PLACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.17 km</span><br><span>Length rank: 1,221</span></div>"
road_3283101,path,3283101,sealed,FILMER PLACE,0.1660003858600806,1222,25,#1464a5cc,#1464a5cc,@EAAc_uhmIn_~bgA{}@o_@kHkC{LuBaPy@,"<div><strong>FILMER PLACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.17 km</span><br><span>Length rank: 1,222</span></div>"
road_3283181,path,3283181,sealed,RIRO STREET,0.1657432882628776,1223,25,#1464a5cc,#1464a5cc,@EAAmavimIt_hagAp]{HrFn@pHtCfp@da@,"<div><strong>RIRO STREET</strong><br><span>Surface: sealed</span><br><span>Length: 0.17 km</span><br><span>Length rank: 1,223</span></div>"
road_3283293,path,3283293,sealed,MCINNES PLACE,0.165686492122499,1224,25,#1464a5cc,#1464a5cc,@EAAazihmIprx~fAuFbFoBfCmh@rfA,"<div><strong>MCINNES PLACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.17 km</span><br><span>Length rank: 1,224</span></div>"
road_3283341,path,3283341,sealed,CRANMER CLOSE,0.1655968300668673,1225,25,#1464a5cc,#1464a5cc,@EAAopchmIbms}fADxUGjAa@~Bi@t@uBfAwCfAgj@`GeERqDWwIkB,"<div><strong>CRANMER CLOSE</strong><br><span>Surface: sealed</span><br><span>Length: 0.17 km</span><br><span>Length rank: 1,225</span></div>"
road_3314696,path,3314696,sealed,GERRAND PLACE,0.1655522935568941,1226,25,#1464a5cc,#1464a5cc,@EAAop}hmItcz~fAfNlCviAvQ|D^bGRnGE,"<div><strong>GERRAND PLACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.17 km</span><br><span>Length rank: 1,226</span></div>"
road_3313969,path,3313969,sealed,WESTVIEW PLACE,0.1655184666542982,1227,25,#1464a5cc,#1464a5cc,@EAAwgcfmItbyagAww@pE_Ff@cClAgAvA?jB|ArNnCdGpClD,"<div><strong>WESTVIEW PLACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.17 km</span><br><span>Length rank: 1,227</span></div>"
road_7742383,path,7742383,sealed,GLENNIS PLACE,0.1655069680714914,1228,25,#1464a5cc,#1464a5cc,@EAAsrbhmIb~}agAme@hGgv@zKiRfC,"<div><strong>GLENNIS PLACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.17 km</span><br><span>Length rank: 1,228</span></div>"
road_3314254,path,3314254,sealed,SULLIVAN CRESCENT,0.165293541006872,1229,25,#1464a5cc,#1464a5cc,@EAAepkjmIzdw`gAvD[dJe@fRg@~AD`B\r@p@HdBAnB]lP_@hB}A|@kAZqSpAiEXmBT,"<div><strong>SULLIVAN CRESCENT</strong><br><span>Surface: sealed</span><br><span>Length: 0.17 km</span><br><span>Length rank: 1,229</span></div>"
road_3314348,path,3314348,sealed,HOLLOWAY PLACE,0.1649391448259675,1230,25,#1464a5cc,#1464a5cc,@EAAevqgmIbak`gAq`A}kA,"<div><strong>HOLLOWAY PLACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.16 km</span><br><span>Length rank: 1,230</span></div>"
road_3314606,path,3314606,sealed,MCLAREN PLACE,0.1647700619023171,1231,25,#1464a5cc,#1464a5cc,@EAAwbuimIxuf_gAbl@i@tIs@bHwBlHeDnDyDrAmCtAuCpAiFVaE,"<div><strong>MCLAREN PLACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.16 km</span><br><span>Length rank: 1,231</span></div>"
road_100047914,path,100047914,sealed,CALLARD PLACE,0.1647385639964998,1232,25,#1464a5cc,#1464a5cc,@EAAggnkmIf_lbgAsG}RoA{B{AmA}VoJy\iMgCs@oCg@eGa@,"<div><strong>CALLARD PLACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.16 km</span><br><span>Length rank: 1,232</span></div>"
road_8115828,path,8115828,sealed,CROSHER PLACE,0.164673858499549,1233,25,#1464a5cc,#1464a5cc,@EAAgv~kmIf`ragAbB[nAs@~@m@dHoHf@}@`@qAEuA[gAmAqAqCsAaE}AoBUyA@cBXeAt@gJ`JYfAG`AJtAx@~@bJ~EdBh@lAV,"<div><strong>CROSHER PLACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.16 km</span><br><span>Length rank: 1,233</span></div>"
road_3283331,path,3283331,sealed,HOUHERE PLACE,0.1642270624484707,1234,25,#1464a5cc,#1464a5cc,@EAAuufgmItlq~fAyYlE{Dz@{FlBgDjCmMdUiB`LHtEvArE,"<div><strong>HOUHERE PLACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.16 km</span><br><span>Length rank: 1,234</span></div>"
road_3283182,path,3283182,sealed,PRINCES STREET,0.1640264227526681,1235,25,#1464a5cc,#1464a5cc,@EAAar`imI~`}`gAr}Avt@,"<div><strong>PRINCES STREET</strong><br><span>Surface: sealed</span><br><span>Length: 0.16 km</span><br><span>Length rank: 1,235</span></div>"
road_3314605,path,3314605,sealed,SANDFORD PLACE,0.1637283965274206,1236,25,#1464a5cc,#1464a5cc,@EAAyl~hmI|zb_gArFvCbDv@~Dp@jlA`G~NbB,"<div><strong>SANDFORD PLACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.16 km</span><br><span>Length rank: 1,236</span></div>"
road_3314202,path,3314202,sealed,WORLEY PLACE,0.1636712441149856,1237,25,#1464a5cc,#1464a5cc,@EAA{tgimI||hagAkNhOiu@lx@,"<div><strong>WORLEY PLACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.16 km</span><br><span>Length rank: 1,237</span></div>"
road_8328192,path,8328192,sealed,FERGY PLACE,0.1635286986576676,1238,25,#1464a5cc,#1464a5cc,@EAA{zzgmIljj}fAc_BcAmH_BoGmB,"<div><strong>FERGY PLACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.16 km</span><br><span>Length rank: 1,238</span></div>"
road_3283002,path,3283002,sealed,GREENLEA LANE,0.1635219310095119,1239,25,#1464a5cc,#1464a5cc,@EAAcbfhmIncqbgArNgCpGgAbCuBrCaClAgCVaF[_Cy@eDuLma@o@}B,"<div><strong>GREENLEA LANE</strong><br><span>Surface: sealed</span><br><span>Length: 0.16 km</span><br><span>Length rank: 1,239</span></div>"
road_3283021,path,3283021,sealed,RUSKE PLACE,0.163451228265712,1240,25,#1464a5cc,#1464a5cc,@EAA{bremInvt`gAiIvV}b@by@e@|@,"<div><strong>RUSKE PLACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.16 km</span><br><span>Length rank: 1,240</span></div>"
road_3283038,path,3283038,sealed,VINCENT PLACE,0.1634305674798233,1241,25,#1464a5cc,#1464a5cc,@EAAmcufmIp}qagAh@qFUyCkBgEa^mYeHkDqFoAoXwD,"<div><strong>VINCENT PLACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.16 km</span><br><span>Length rank: 1,241</span></div>"
road_3234691,path,3234691,sealed,WATERVIEW DRIVE,0.1631003580319308,1242,25,#1464a5cc,#1464a5cc,@EAAcbcemItyq|fA{A`BcBdB{B`CaCfCku@nz@,"<div><strong>WATERVIEW DRIVE</strong><br><span>Surface: sealed</span><br><span>Length: 0.16 km</span><br><span>Length rank: 1,242</span></div>"
road_3313950,path,3313950,sealed,SHELLEY JANE PLACE,0.1630568223861083,1243,25,#1464a5cc,#1464a5cc,@EAAg`ogmIdoibgAjEbQnFlQpPb`@xExO,"<div><strong>SHELLEY JANE PLACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.16 km</span><br><span>Length rank: 1,243</span></div>"
road_3283271,path,3283271,sealed,SIMSEY PLACE,0.1630451883498329,1244,25,#1464a5cc,#1464a5cc,@EAAyyoemI`~f~fA{AcB{AkAyEmBa_AiXuGe@aJIwEp@,"<div><strong>SIMSEY PLACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.16 km</span><br><span>Length rank: 1,244</span></div>"
road_3283445,path,3283445,sealed,LANDMARK COURT,0.1630025458904598,1245,25,#1464a5cc,#1464a5cc,@EAAsw~hmId{v}fAcAoFqAwHkCuJs@iC?sCH{JIuCk@aE_CkMyAeN,"<div><strong>LANDMARK COURT</strong><br><span>Surface: sealed</span><br><span>Length: 0.16 km</span><br><span>Length rank: 1,245</span></div>"
road_3314706,path,3314706,sealed,ALFORD PLACE,0.1629988638262144,1246,25,#1464a5cc,#1464a5cc,@EAAiprimI|cx}fAie@eByE?sFPiITaEFmEeAkC}Bs@cAwBeFsAmN,"<div><strong>ALFORD PLACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.16 km</span><br><span>Length rank: 1,246</span></div>"
road_3314650,path,3314650,sealed,MCDOWALL PLACE,0.162826113125425,1247,25,#1464a5cc,#1464a5cc,@EAAinshmIlz|~fAkI~QoAvBqA|AwQzPeFzHkElMKdL,"<div><strong>MCDOWALL PLACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.16 km</span><br><span>Length rank: 1,247</span></div>"
road_3314350,path,3314350,sealed,HOLDEN AVENUE,0.1625538374991448,1248,25,#1464a5cc,#1464a5cc,@EAAws~gmIb}k`gAzSkH|F}BtG_Dxg@im@,"<div><strong>HOLDEN AVENUE</strong><br><span>Surface: sealed</span><br><span>Length: 0.16 km</span><br><span>Length rank: 1,248</span></div>"
road_3314736,path,3314736,sealed,COLE THOMAS PLACE,0.1621762407424924,1249,25,#1464a5cc,#1464a5cc,@EAAkxqimIvgl~fAcJgAkBUoBc@gCm@aF}BmEmCyCsCwBiCsBoCeAqCw@iCm@oDY{FZaF`@}D|@kE,"<div><strong>COLE THOMAS PLACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.16 km</span><br><span>Length rank: 1,249</span></div>"
road_3314065,path,3314065,sealed,PEREGRINE PLACE,0.1621265133610793,1250,25,#1464a5cc,#1464a5cc,@EAA_`bhmIbacbgAn@|HUlFyAtGqG|GkGpEaFtB_FnAgIfAwED_UcB,"<div><strong>PEREGRINE PLACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.16 km</span><br><span>Length rank: 1,250</span></div>"
road_6064547,path,6064547,sealed,DROWER GLEN,0.1620739683357118,1251,25,#1464a5cc,#1464a5cc,@EAAawegmIzgi}fAhCyDvDwF~BiF~ByGRuAv@mFz@eGX{E_@_HiCiV,"<div><strong>DROWER GLEN</strong><br><span>Surface: sealed</span><br><span>Length: 0.16 km</span><br><span>Length rank: 1,251</span></div>"
road_7742782,path,7742782,sealed,,0.1618198879191596,1252,25,#1464a5cc,#1464a5cc,@EAA{x}emI|rscgAmArBwBjAgDpAwMhDkDxA}CpEeCxL?vRJd@zCbP,"<div><strong>Road 7742782</strong><br><span>Surface: sealed</span><br><span>Length: 0.16 km</span><br><span>Length rank: 1,252</span></div>"
road_3283055,path,3283055,sealed,KILLARNEY LANE,0.1616488080805919,1253,25,#1464a5cc,#1464a5cc,@EAAchbhmIveyagAQ~E{B~o@GzEp@hEfFxS,"<div><strong>KILLARNEY LANE</strong><br><span>Surface: sealed</span><br><span>Length: 0.16 km</span><br><span>Length rank: 1,253</span></div>"
road_3314205,path,3314205,sealed,KINGSFORD MEWS,0.1613315518260509,1254,25,#1464a5cc,#1464a5cc,@EAAidnjmIrogagAfi@vHvOrDtEn@pF|@tIvBhEhBtBf@vE\dF@,"<div><strong>KINGSFORD MEWS</strong><br><span>Surface: sealed</span><br><span>Length: 0.16 km</span><br><span>Length rank: 1,254</span></div>"
road_3283103,path,3283103,sealed,REYNOLDS DRIVE,0.1609099695079351,1255,25,#1464a5cc,#1464a5cc,@EAA{|pimIpjvcgAAbBbAxB`B|BlBdDpBtFzEpMnNbRzBjDzAtE~@pChA~AjCfB,"<div><strong>REYNOLDS DRIVE</strong><br><span>Surface: sealed</span><br><span>Length: 0.16 km</span><br><span>Length rank: 1,255</span></div>"
road_3314705,path,3314705,sealed,SHRULE PLACE,0.1606748030934574,1256,25,#1464a5cc,#1464a5cc,@EAAmj}hmIruu}fAy@~As@nDi@~Bs@nAcGjK_E~CqC~@kDj@wMx@gGt@s^bG,"<div><strong>SHRULE PLACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.16 km</span><br><span>Length rank: 1,256</span></div>"
road_7742811,path,7742811,sealed,HAPU AVENUE,0.1605731138616355,1257,25,#1464a5cc,#1464a5cc,@EAAaszemIfiw_gAst@vnA,"<div><strong>HAPU AVENUE</strong><br><span>Surface: sealed</span><br><span>Length: 0.16 km</span><br><span>Length rank: 1,257</span></div>"
road_3314508,path,3314508,sealed,TENNILLE STREET,0.1604936730139406,1258,25,#1464a5cc,#1464a5cc,@EAA{zlgmIllj}fAuRmMmCaDwBeCyGcEaGeCiAs@gBiAeAy@eF}DwJyHeB{B_CaD,"<div><strong>TENNILLE STREET</strong><br><span>Surface: sealed</span><br><span>Length: 0.16 km</span><br><span>Length rank: 1,258</span></div>"
road_3283343,path,3283343,sealed,WALTHAM PLACE,0.1603480477394459,1259,25,#1464a5cc,#1464a5cc,@EAAk`}gmIjrm}fAgX\sDNeFz@eDjAcElBa^bb@wCvC,"<div><strong>WALTHAM PLACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.16 km</span><br><span>Length rank: 1,259</span></div>"
road_3314210,path,3314210,sealed,FOWLERS AVENUE,0.1600170503239927,1260,25,#1464a5cc,#1464a5cc,@EAAi~shmIz{ragA{{@n~@{FfG,"<div><strong>FOWLERS AVENUE</strong><br><span>Surface: sealed</span><br><span>Length: 0.16 km</span><br><span>Length rank: 1,260</span></div>"
road_3283151,path,3283151,sealed,,0.160001809093382,1261,25,#1464a5cc,#1464a5cc,@EAA}jwhmIxncbgAdIP|C`AnMpI~GlGbe@|g@,"<div><strong>Road 3283151</strong><br><span>Surface: sealed</span><br><span>Length: 0.16 km</span><br><span>Length rank: 1,261</span></div>"
road_3314199,path,3314199,sealed,VALLEY TERRACE,0.1597140290771865,1262,25,#1464a5cc,#1464a5cc,@EAAsgoimIdkgbgAC{BGwGaCye@_Cee@,"<div><strong>VALLEY TERRACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.16 km</span><br><span>Length rank: 1,262</span></div>"
road_3313946,path,3313946,sealed,AZTEC PLACE,0.1597015249848156,1263,25,#1464a5cc,#1464a5cc,@EAA_jdhmIjpkbgAi_@guA,"<div><strong>AZTEC PLACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.16 km</span><br><span>Length rank: 1,263</span></div>"
road_3238147,path,3238147,sealed,HAYNES PLACE,0.159540204208019,1264,25,#1464a5cc,#1464a5cc,@EAAi~uimI`jk}fA{f@cJgOcCgJ_@}OJcWvE,"<div><strong>HAYNES PLACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.16 km</span><br><span>Length rank: 1,264</span></div>"
road_3313962,path,3313962,sealed,WIMBLEDON CLOSE,0.1592576857680231,1265,25,#1464a5cc,#1464a5cc,@EAAwi}emIdbz`gAr@mJCoDs@oCeCoBwJoEkJgCiFmCoI_GmEuBuCs@oEy@_HI,"<div><strong>WIMBLEDON CLOSE</strong><br><span>Surface: sealed</span><br><span>Length: 0.16 km</span><br><span>Length rank: 1,265</span></div>"
road_3314335,path,3314335,sealed,GARRICK PLACE,0.1591869721930982,1266,25,#1464a5cc,#1464a5cc,@EAAupvgmIfp``gAwEiDuaA_t@aBgB{@wA,"<div><strong>GARRICK PLACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.16 km</span><br><span>Length rank: 1,266</span></div>"
road_3314420,path,3314420,sealed,BREE PLACE,0.1591069500529721,1267,25,#1464a5cc,#1464a5cc,@EAAglqfmInyt}fA{{@rw@eIvK,"<div><strong>BREE PLACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.16 km</span><br><span>Length rank: 1,267</span></div>"
road_3314124,path,3314124,sealed,COLSTONE STREET,0.1590945897311007,1268,25,#1464a5cc,#1464a5cc,@EAAeroimIlmncgAxc@tsA,"<div><strong>COLSTONE STREET</strong><br><span>Surface: sealed</span><br><span>Length: 0.16 km</span><br><span>Length rank: 1,268</span></div>"
road_3283003,path,3283003,sealed,KELLS PLACE,0.1590931870539813,1269,25,#1464a5cc,#1464a5cc,@EAAknahmIvyjbgA_a@ktA,"<div><strong>KELLS PLACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.16 km</span><br><span>Length rank: 1,269</span></div>"
road_3314262,path,3314262,sealed,,0.1588940915598634,1270,25,#1464a5cc,#1464a5cc,@EAAi`vkmIpamagAnJhGlNjHpCtAjCv@zBH|BQrCi@pDu@vk@uM,"<div><strong>Road 3314262</strong><br><span>Surface: sealed</span><br><span>Length: 0.16 km</span><br><span>Length rank: 1,270</span></div>"
road_3283443,path,3283443,sealed,AZURE PLACE,0.1585677534985227,1271,25,#1464a5cc,#1464a5cc,@EAAa_himIfhr~fAUgCk@wGw@gHKeAwAkFuCuFyCaDuMsOwNwP,"<div><strong>AZURE PLACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.16 km</span><br><span>Length rank: 1,271</span></div>"
road_3314725,path,3314725,sealed,GUILDFORD PLACE,0.1585338616614588,1272,25,#1464a5cc,#1464a5cc,@EAAkiqhmIdfx}fAmCfXRjHjAtBjCl@`KV~L[vPh@lMl@,"<div><strong>GUILDFORD PLACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.16 km</span><br><span>Length rank: 1,272</span></div>"
road_8328201,path,8328201,sealed,JENNIAN AVENUE,0.1582984522271433,1273,25,#1464a5cc,#1464a5cc,@EAAgs|hmI`ij}fA{ClHwa@fNow@fN,"<div><strong>JENNIAN AVENUE</strong><br><span>Surface: sealed</span><br><span>Length: 0.16 km</span><br><span>Length rank: 1,273</span></div>"
road_3283016,path,3283016,sealed,BEN LOMOND PLACE,0.1581960578993526,1274,25,#1464a5cc,#1464a5cc,@EAAqd_fmItx~`gAkKScTH_HG}J[gJs@eNUyFHmFa@cFgBoCuC,"<div><strong>BEN LOMOND PLACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.16 km</span><br><span>Length rank: 1,274</span></div>"
road_3314330,path,3314330,sealed,BISHOPS LANE,0.1581929798046961,1275,25,#1464a5cc,#1464a5cc,@EAAqlnfmItdj`gAcT}NoO}J_L_KoE{CwGoCwK}BqFe@,"<div><strong>BISHOPS LANE</strong><br><span>Surface: sealed</span><br><span>Length: 0.16 km</span><br><span>Length rank: 1,275</span></div>"
road_3314607,path,3314607,sealed,JENNIFER PLACE,0.1581112727311342,1276,25,#1464a5cc,#1464a5cc,@EAAun{hmIlk}~fAfUyRzEoBdDE`Ib@pLhCt`@~P,"<div><strong>JENNIFER PLACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.16 km</span><br><span>Length rank: 1,276</span></div>"
road_8329710,path,8329710,sealed,HORSESHOE TERRACE,0.1579358171165568,1277,25,#1464a5cc,#1464a5cc,@EAAuzuemInke`gAul@_P{BcBkA_Dq@yE?e_@,"<div><strong>HORSESHOE TERRACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.16 km</span><br><span>Length rank: 1,277</span></div>"
road_3313979,path,3313979,sealed,EVERGREEN RISE,0.157867670659479,1278,25,#1464a5cc,#1464a5cc,@EAAqtuemIlxu`gAi@rDa@|Cw@vC_@r@kDnIkCjGyBhDiBjDuBfDs@x@i@p@iCnCaFnDaCzAmBtAqE|C,"<div><strong>EVERGREEN RISE</strong><br><span>Surface: sealed</span><br><span>Length: 0.16 km</span><br><span>Length rank: 1,278</span></div>"
road_6064302,path,6064302,sealed,,0.157772235333972,1279,25,#1464a5cc,#1464a5cc,@EAAmzeimIr_bbgA_CoBgBcC}@cCw@mCoC}G_CwCsAmAsAoAa@oA[qAMkDFeFA{F}D}LuC_F,"<div><strong>Road 6064302</strong><br><span>Surface: sealed</span><br><span>Length: 0.16 km</span><br><span>Length rank: 1,279</span></div>"
road_3314457,path,3314457,sealed,HAMPSHIRE COURT,0.1577710529773006,1280,25,#1464a5cc,#1464a5cc,@EAA}|tfmIlcy}fA}ApCuBfBwRzLqCtAeAJgAIoAy@{@yAsAuJ[qBk@qBaByBqAaAuIsF}DgC,"<div><strong>HAMPSHIRE COURT</strong><br><span>Surface: sealed</span><br><span>Length: 0.16 km</span><br><span>Length rank: 1,280</span></div>"
road_3314283,path,3314283,sealed,ASHBURY AVENUE,0.1576889864465767,1281,25,#1464a5cc,#1464a5cc,@EAAovelmI|pyagAiLcDyFoBw^{KoEaB_FsBeFcCoTyL,"<div><strong>ASHBURY AVENUE</strong><br><span>Surface: sealed</span><br><span>Length: 0.16 km</span><br><span>Length rank: 1,281</span></div>"
road_3258167,path,3258167,sealed,,0.1573402328593375,1282,25,#1464a5cc,#1464a5cc,@EAAuhdfmIxk{}fAtBg@jJkL^qAD_BU}Ac@_AmAeAg@YcE{B}I}DyJuDmI}CyDsBuI}E,"<div><strong>Road 3258167</strong><br><span>Surface: sealed</span><br><span>Length: 0.16 km</span><br><span>Length rank: 1,282</span></div>"
road_3314629,path,3314629,sealed,COLLEGE PLACE,0.1572547046214204,1283,25,#1464a5cc,#1464a5cc,@EAA}``imIfaw_gArd@pGbDHlC_AhBqCzHcZToC??MoDSwD,"<div><strong>COLLEGE PLACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.16 km</span><br><span>Length rank: 1,283</span></div>"
road_3314288,path,3314288,sealed,FORD STREET,0.1570652626411698,1284,25,#1464a5cc,#1464a5cc,@EAAyz{jmIvcjagA_eB_WaDA,"<div><strong>FORD STREET</strong><br><span>Surface: sealed</span><br><span>Length: 0.16 km</span><br><span>Length rank: 1,284</span></div>"
